language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
153	Khinalug	15	drive	X (drive) Y	гнать	X (гнать) Y-а		ERG	NOM	TR	TR		aslan-ɨ lucʰoz inkʰä-r näškʼi-r-i-q-o=mä	PN-ERG cow grass-LOC drive.IPFV-IPFV-PTCP-BELOW-COP=DECL	‘Aslan is driving the cow to the pasture.’		‘Аслан гонит корову на пастбище.’	There is no explicit overall term meaning “pasture”, since Khinalug people naturally distinguish summer vs. winter pasture. If required, they would use “grass” to refer to any pasture.
153	Khinalug	16	bend	X (bend) Y	гнуть	X (гнуть) Y		ERG	NOM	TR	TR		aslan-ɨ budaʁ ägmiš-kʰu-i=šä=mä	PN-ERG branch bend.PTCP[AZ]-4.do.PFV-PTCP=PST=DECL	‘Aslan bent the branch.’		‘Аслан согнул ветку.’	
153	Khinalug	17	tell	X (tell) Y	говорить	X (говорить) Y-у		ERG	APUD	Y	ERG_APUD		aslan-ɨ räsul-uš χ-ä l-i=šä=mä	PN-ERG PN-APUD go.PFV-IMP say.PFV-PTCP=PST=DECL	‘Aslan told Rasul: “Go away!”.’		‘Аслан сказал Расулу: "Уходи!".’	
153	Khinalug	18	hold	X (hold)Y	держать	X (держать) Y(-а)		ERG	NOM	TR	TR		aslan-ɨ kʰutʰa-š sa kʰitʰab čʼi<pʰ>xu=šä=mä	PN-ERG hand.OBL-APUD one book <3>grasp.PFV.PTCP=PST=DECL	‘Aslan is holding a book in his hands.’		‘Аслан держит книгу в руках.’	
153	Khinalug	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)		NOM	AD	Y	NOM_AD		aslan lejla-jɨχ la-χkʰ-ɨ=šä=mä	PN PN-AD TRANS:LEVEL-1.reach.PFV-PTCP=PST=DECL	‘Aslan caught up with Lejla.’		‘Аслан догнал Лейлу.’	
153	Khinalug	20	milk	X (milk) Y	доить	X (доить) Y-а		ERG	NOM	TR	TR		aslan-ɨ lucʰoz tilqʼu-i=šä=mä	PN-ERG cow 3.milk.PFV-PTCP=PST=DECL	‘Aslan milked the cow.’		‘Аслан подоил корову.’	
153	Khinalug	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 		NOM	SUP/GEN1	Y	NOM_SUP/GEN1		aslan xɨn-i qaraʁ-ɨ čʰatʰmɨš-qʼ-i=šä=mä	PN water.OBL-GEN2 edge-SUP/GEN1 reach.PTCP[AZ]-1.be.PFV-PTCP=PST=DECL	‘Aslan reached the bank.’		‘Аслан достиг берега.’	MRP. “The noun ‘water’ has a consonant auslaut → it neutralizes Gen1 and Gen2 → context is not good for personal pronouns → so we check with ʤigæ ‘place’ (except this is not ‘fiel’ but ‘place’”. It turned out that the word for ‘water’ is in the GEN2 form, cf. “supporting evidence for Gen2 is cige qarağ - edge of the field - Gen2 (--> Gen) (alienable)”. In any case, this is irrelevant for the identification of the valency class.
153	Khinalug	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а		ERG	LOC	Y	ERG_LOC		aslan-ɨ kʰatʰɨr-ɨr ɨstʰal χelqʼu-i=šä=mä	PN-ERG nose-LOC finger 4.make_touch.PFV-PTCP=PST=DECL	‘Aslan touched his nose.’		‘Аслан дотронулся до своего носа.’	CV
153	Khinalug	23	fight	X (fight) with Y	драться	X (драться) с Y-ом		NOM	COM	Y	NOM_COM		aslan räsul-uškʰili kʰa-čɨlmɨqʼɨ-r-q-o=mä	PN PN-COM CIS-fight-IPFV.PTCP-BELOW-COP=DECL	‘Aslan is fighting with Rasul.’		‘Аслан дерется с Расулом.’	
153	Khinalug	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом		*	*	*		Not included in the database because Y is expressed as an NP-internal modifier.	aslan räsul-i kʼili=mä	PN PN-GEN2 friend=DECL	‘Aslan is friends with Rasul.’		‘Аслан дружит с Расулом.’	Translated as: Aslan is Rasul’s friend. This consultant applies Azeri vowel harmony to the point that genitive -i and dative -u are neutralized after /u/. Many speakers would pronounce Räsul-i or Räsul-ɨ. Additional evidence showing that this is a GEN2 form: Aslan e k’ilimä.
153	Khinalug	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)		ERG	GEN2	Y	ERG_GEN2	Arguably, the NP in the genitive is a clause-level dependent.	aslan-ɨ lejla-jɨ fikʰir kʰi-r-i-q-o=mä	PN-ERG PN-GEN2 thought 4.do.IPFV-IPFV-PTCP-BELOW-COP=DECL	‘Aslan is thinking about Lejla.’		‘Аслан думает о Лейле.’	CV. MRP: Additional evidence for the GEN2 interpretation: Aslanɨ e fikʰir kʰirqomä. SS. “Do you think that “lejla-jɨ” is a regular adnominal modifier or rather it can be viewed as a clause-level dependent (in terms of word order and other syntactic criteria)?” MRP. “I’ve just looked at the corpus again and found three counter examples (copy-pasted in the local alphabet). It seems that GEN2 competes with other cases: LOC in: sa haqq-ır Muradu ixer fikir kiri yuk̂oat̂t̂işə “Murad didn’t want to think very much about that” with sa haqq-ır to be glossed as “dp.prox.obl.nh regard-loc”. DAT in: Pil ĉəşirsu fikir kəkui “Don’t think about putting an eye on it” with the verbal noun ĉəşi-r-i-s-u to be glossed as “put.ipfv-ipfv-ptcp-dp.prox.obl.nh-dat”. I thought it might have to do with human (GEN2) vs. non-human (something spatial), but GEN2 also occurs with pronouns referring to abstract contexts, as in: həki hine fikir kiretmə ki, ya kinə? “Now I’m thinking about it (i.e. the whole aforementioned situation), (thinking) what can I do?” with hin-e to be glossed as dp.dist.obl-gen2. Notably, neither verbal nouns, nor pronouns, nor human nouns can take the LOC case, so DAT and GEN2 might be replacements. This hints at Leyla-yi being a clause-level dependent rather than a regular adnominal modifier”. MD. I am not sure all these examples are equally relevant (thus I think the use of Dat is a purpose close) - but I agree that we may accept the genitive being a clause level dependent here, because we cannot really check it now.
153	Khinalug	26	eat	X (eat) Y	есть	X (есть) Y		ERG	NOM	TR	TR		aslan-ɨ mɨčʰ qʼin-i=šä=mä	PN-ERG apple eat.PFV-PTCP=PST=DECL	‘Aslan ate an apple.’		‘Аслан съел яблоко.’	
153	Khinalug	27	fry	X (fry) Y	жарить	X (жарить) Y		ERG	NOM	TR	TR		aslan-ɨ baluʁ qɨzartʰmɨš-kʰu-i=šä=mä	PN-ERG fish fry.PTCP[AZ]-3.do.PFV-PTCP=PST=DECL	‘Aslan fried the fish.’		‘Аслан пожарил рыбу.’	
153	Khinalug	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)		*	*	*		Not included in the database because Y is expressed as an NP-internal modifier. 	aslan-ɨ räsul-i kʼoar kʼužalkʰi-r-i-q-o=mä	PN-ERG PN-GEN2 way 4.watch_out.IPFV-IPFV-PTCP-BELOW-COP=DECL	‘Aslan is waiting for Rasul.’		‘Аслан ждет Расула.’	“Calqued from colloquial Azeri: Aslan Rəsulun yolunu gözləyir. Notably, Azeri gözlə- is derived from göz “eye” and originally used to mean “watch out”, later developed into “wait”.” Additional evidence for the GEN2 interpretation: Aslanɨ e kʼoar kʼužalkʰirqomä. SS: “do you think “räsul-i” is adnominal or clause-level?”. MRP: “Here, Rasul is clearly the ower of the “way”, so here, it’s adnominal.” MD: “I am not absolutely sure, but as we cannot normally check this, let’s follow Monika’s way”.
153	Khinalug	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е		ERG	NOM	TR	TR		aslan-ɨ ǯürä kʼoar kʼur<pʰ>qʰin-kʰu-i-q-o=mä	PN-ERG different way <3>be_forgotten.PFV-3.do.PFV-PTCP-BELOW-COP=DECL	‘Aslan forgot about the other road.’		‘Аслан забыл о другой дороге.’	
153	Khinalug	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а		NOM	APUD.EL	Y	NOM_APUD.EL	Non-verbal predicate.	jaddaš jaš-ɨš-ɨllɨ aslɨ-ž=mä	memory age-APUD-EL dependent-NMLZ.4=DECL	‘Memory depends on age.’		‘Память зависит от возраста.’	
153	Khinalug	31	call	X (call) Y	звать	X (звать) Y-а		ERG	AD	Y	ERG_AD		aslan-ɨ räsul-uχ sas kʰu-i=šä=mä	PN-ERG PN-AD voice 4.do.PFV-PTCP=PST=DECL	‘Aslan called Rasul.’		‘Аслан позвал Расула.’	CV
153	Khinalug	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом		NOM	COM	Y	NOM_COM	Non-verbal predicate.	aslan räsul-uškʰili sa üs qabaʁ tʰanɨš qʼ-i-du=mä	PN PN-COM one year before familiar 1.be.PFV-PTCP-NMLZ.1=DECL	‘Aslan got to know Rasul a year ago.’		‘Аслан познакомился с Расулом год тому назад.’	
153	Khinalug	33	know	X (know) Y	знать 	X (знать) Y-а		DAT	NOM	X	DAT_NOM		aslan-u räsul muxu-i-du=mä	PN-DAT PN know-PTCP-NMLZ.1=DECL	‘Aslan knows Rasul.’		‘Аслан знает Расула.’	muxu- „know“ is a peculiar verb (same in Kryz, by the way): it is used as a petrified perfective participle + obligatory light verb pfv: qʼi, ipfv: kui in most tenses, but sometimes occurs without the light verb. Here, since it is initiotransformative, the perfective of “get to know” is used to express the present “know”.
153	Khinalug	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е		ERG	NOM	TR	TR		aslan-ɨ gitara qʰi-l-q-o=mä	PN-ERG guitar play-IPFV-BELOW-COP=DECL	‘Aslan is playing the guitar.’		‘Аслан играет на гитаре.’	
153	Khinalug	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а		*	*	*		Not included in the database because this translation is semantically inaccurate.	aslan-u räsul-uš ɨnqʰ-ɨž=mä	PN-DAT PN-APUD afraid-NMLZ.4=DECL	‘Aslan is afraid of Rasul.’		‘Аслан боится Расула.’	Translated as “Aslan is afraid of Rasul”; alternative is ‘runs away from Rasul’ (aslan rasulɨšɨllɨ čʰäpʰirqomä) - neither of the translations is semantically specific enough so we suggest not to include the pattern in the database.
153	Khinalug	36	make	X (make) Y	изготовить	X (изготовить) Y		ERG	NOM	TR	TR		aslan-ɨ nukʼur-u tʼab düskʰu-i=šä=mä	PN-ERG mouse-GEN2 trap 4.put_up.PFV-PTCP=PST=DECL	‘Aslan made a mousetrap.’		‘Аслан изготовил мышеловку.’	Additional evidence - evidence for the genitive: Aslanɨ gre tʼab düskʰušämä.
153	Khinalug	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом		NOM	DAT	Y	NOM_DAT		aslan räsul-u satʰašmɨš-ku-i-q-o=mä	PN PN-DAT 1.ridicule.PTCP[AZ]-be.IPFV-PTCP-BELOW-COP=DECL	‘Aslan is making fun of Rasul.’		‘Аслан издевается над Расулом.’	An alternative translation was “Aslan-ɨ zɨ äl-ä salmɨš-kʰi-r-i-q-o=mä” [PN-ERG I hand-DAT[AZ] put.PTCP[AZ]-do.IPFV-IPFV-PTCP-below-COP=DECL] “Aslan ridiculed me.” with the ERG_DAT pattern and a CV.
153	Khinalug	38	have	X (have) Y	иметь	X (иметь) Y		GEN2	NOM	X	GEN2_NOM	Arguably, the NP in the genitive is a clause-level dependent.	aslan-ɨ mašɨn tü-i-ž=mä	PN-GEN2 car be.IPFV-PTCP-NMLZ.4=DECL	‘Aslan has a car.’		‘У Аслана есть машина.’	MRP: I don’t think [the gentive NP] is separable by adverbs (*Aslan’s right now car exists), but this needs to be verified with consultants. MD. In the absence of additional evidence, I would follow the standard solution for predicative possession in Daghestan - that this is a floating genitive. MRP: Regarding questions, there is evidence from the corpus: Qarıyınzi ya t̂üiji? „What do the old women have?” (with women in -GEN2 and ya “what” between the possessor and the verb). I expect the Genitive to vary according to the relation to the possessee (SUP/GEN1 for body parts etc., GEN2 for owned items), but this distinction cannot be made at “old women” or any other instances in the corpus for phonologic reasons. (Monika herself is not convinced that this is an argument in favor of any solution.
153	Khinalug	39	look_for	X (look for) Y	искать	X (искать) Y(-а)		NOM	AD	Y	NOM_AD		aslan ačʰar-dɨr-ɨχ kʼatʰku-i-q-o=mä	PN key-PL-AD walk_around.IPFV-PTCP-BELOW-COP=DECL	‘Aslan is looking for the keys.’		‘Аслан ищет ключи.’	Calqued from colloquial Azeri: “Aslan açarları üçün gəzir.” Lit. “Aslan is walking around for his keys.”
153	Khinalug	40	paint	X (paint) Y	красить	X (красить) Y		ERG	NOM	TR	TR		aslan-ɨ häsar ranglamɨš-kʰu-i=šä=mä	PN-ERG fence paint.PTCP[AZ]-3.do.PFV-PTCP=PST=DECL	‘Aslan painted the fence.’		‘Аслан покрасил забор.’	
153	Khinalug	41	bite	X (bite) Y	кусать	X (кусать) Y-а		ERG	NOM	TR	TR		aslan pʰɨχr-i čʼix=šä=mä	PN dog-ERG 1.grasp.PFV.PTCP=PST=DECL	‘A dog bit Aslan.’		‘Собака укусила Аслана.’	The word order marks Aslan as topic in the Khinalug sentence, but the dog as topic in the Azeri sentence. The Khinalug translation calqued from colloquial Azeri: “Aslanı it tutub.” Lit. “The dog grasped (snatched) Aslan.”, which is used in the sense of “attack by biting”. The other Khinalug term kʼakʼa kʰiri lit. “do a bite” is used when biting into food, or biting off in order to chew and cannot be used in this sentence.
153	Khinalug	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а		NOM	APUD.EL	Y	NOM_APUD.EL		aslan cʼoa-š-illi qʼ-i=šä=mä	PN house-APUD-EL 1.be.PFV-PTCP=PST=DECL	‘Aslan lost his house.’		‘Аслан лишился дома.’	MRP: “This translation seemed strange to me, so I discussed it with another consultant. He confirmed that this is correct, but one could also say Aslan żoa t̂ondə yeẑẑinşəmə. lit. “Aslan remained without house.””
153	Khinalug	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)		ERG	NOM	TR	TR		pʰänǯärä-lli zä-kʼiš, aslan-ɨ karpa čʼi<pʰ>xi-r-q-o=mä	window-EL TRANS.DOWN-1.look.IMP PN-ERG lamb <3>grasp.IPFV-IPFV.PTCP-BELOW-COP=DECL	‘Look out the window, Aslan is trying to catch a lamb.’		‘Посмотри в окно, Аслан ловит ягненка.’	Alternative translation uses the resultative verb catch / hold, meaning “Look outside, Aslan is holding (=has caught) the cat!
153	Khinalug	44	break	X (break) Y	ломать	X (ломать) Y		ERG	NOM	TR	TR		aslan-ɨ čubuq qʼu-i=šä=mä	PN-ERG stick break.PFV-PTCP=PST=DECL	‘Aslan broke a stick.’		‘Аслан сломал палку.’	
153	Khinalug	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у		NOM	DAT	Y	NOM_DAT		aslan lejla-ju jaltʰaqlanmɨš-ku-i-q-o=mä	PN PN-DAT flatter.PTCP[AZ]-be.IPFV-PTCP-BELOW-COP=DECL	‘Aslan is flattering Lejla.’		‘Аслан льстит Лейле.’	
153	Khinalug	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)		DAT	NOM	X	DAT_NOM		aslan-u lejla ri-ž-i-ku-i-q-o=mä	PN-DAT PN 2-love-PTCP-be.IPFV-PTCP-BELOW-COP=DECL	‘Aslan loves Lejla.’		‘Аслан любит Лейлу.’	
153	Khinalug	47	wave	X (wave) Y	махать	X (махать) Y-ом		ERG	NOM	TR	TR		aslan-ɨ däsmal nimcʼilkʰi-r-q-o=mä	PN-ERG towel wave.IPFV-IPFV.PTCP-BELOW-COP=DECL	‘Aslan is waving a handkerchief.’		‘Аслан машет платком.’	
153	Khinalug	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е		DAT	NOM	X	DAT_NOM		aslan-u tʰaza mašɨn ji-ku-i-q-o=mä	PN-DAT new car 4.want.PTCP-be.IPFV-PTCP-BELOW-COP=DECL	‘Aslan wants a new car.’		‘Аслан хочет новую машину.’	Translated as: „Aslan wants a new car.” (which is how they would naturally say it). By the way, the Azeri translation cannot be formed with a verb “to dream” either.
153	Khinalug	49	wash	X (wash) Y	мыть	X (мыть) Y		ERG	NOM	TR	TR		aslan-ɨ finǯan rɨcʰ-i=šä=mä	PN-ERG cup wash.PFV-PTCP=PST=DECL	‘Aslan washed the cup.’		‘Аслан вымыл чашку.’	
153	Khinalug	50	put_on	X (put_on) Y	надевать	X (надевать) Y		ERG	NOM	TR	TR		aslan-ɨ šalvar niš-i=šä=mä	PN-ERG trousers put_on.PFV-PTCP=PST=DECL	‘Aslan put on his trousers.’		‘Аслан надел штаны.’	
153	Khinalug	51	be_called	X (be_called) Y	называться	X (называться) Y		APUD	NOM(NO.AGR)	XY	APUD_NOM(NO.AGR)		sä-š kʰompʰas čʼi-tʰar=mä	DEM.PROX.NH.OBL-APUD compass say.IPFV-HABIT=DECL	‘This is called a compass.’		‘Это называется компас.’	MRP: kʰompʰas is a regular direct object of “say” in its sense “name, call (by a name)”. MD. Again, personally I am not hundred percent sure that this is not a reduced reported speech construction - but Monika is the main co-author, and also this interpretation seems quite probable to me.
153	Khinalug	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а		ERG	DAT	Y	ERG_DAT		aslan-ɨ hinän-e gada-u ǯäza lä-kʼu-i=šä=mä	PN-ERG refl.OBL-GEN2 boy-DAT punishment TRANS:LEVEL-4.give.PFV-PTCP=PST=DECL	‘Aslan punished his son.’		‘Аслан наказал своего сына.’	CV
153	Khinalug	53	attack	X (attack) Y	напасть	X (нападать) на Y-а		ERG	DAT	Y	ERG_DAT		pʰs-i balɨqčʰ-u ħuǯum kʰu-i=šä=mä	bear-ERG fisherman-DAT attack 4.do.PFV-PTCP=PST=DECL	‘A bear attacked a fisherman.’		‘Медведь напал на рыбака.’	CV. Additional evidence shows that this is indeed a dative form, cf: “pʰsi as ħuǯum kʰušämä.” [bear-ERG I.DAT attack 4.do.PFV-PTCP=PST=DECL].
153	Khinalug	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом		NOM	SUP/GEN1	Y	NOM_SUP/GEN1		vedrä xɨn-i cʼ-i=šä=mä	bucket water.OBL-SUP/GEN1 become_full.PFV-PTCP=PST=DECL	‘The bucket filled with water.’		‘Ведро наполнилось водой.’	In Khinalug, the case marker -i functions as instrumental marking. In nouns, the marker is homophonous between the Ergative and the Super-Essive~Genitive1. In other cases, we distinguish between the two categories by substituting the noun with a personal pronoun, where the two cases are distinct. However, instrumental uses, including the context in (54), are incompatible with personal pronominal reference, so this diagnostic is not applicable. One interpretation would be to gloss the marker as ergative based on our knowledge that it is often the ergative and never the super-essive or the genitive that is used for instruments in East Caucasian. On the other hand, instrumental marking in -i are in what is apparently free variation with instrumental marking in -illi, which is morphologically the Super-Elative. As there are other cases of free variation between case markers containing and lacking -illi when used in non-spatial functions, this may be considered as an indication that we deal with the Super in instrumental constructions. We have no conclusive evidence to choose between the two analyses. The glossing of this example follows the second interpretation (even though the use of -illi here in stead of -i is possible in this context).
153	Khinalug	55	find	X (find) Y	находить	X (находить) Y(-а)		APUD	NOM	X	APUD_NOM		aslan-ɨš ačʰar-dɨr čʼaʁ-i=šä=mä	PN-APUD key-PL NHPL.be_found.PFV-PTCP=PST=DECL	‘Aslan found the keys.’		‘Аслан нашел ключи.’	
153	Khinalug	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a		GEN2	NOM	X	GEN2_NOM	Arguably, the NP in the genitive is a clause-level dependent.	aslan-ɨ sa dollar čʰatʰmɨš-ku-i-q-o-v-i=mä	PN-GEN2 one dollar reach.PTCP[AZ]-be.IPFV-PTCP-BELOW-COP-3-COP.neg=DECL	‘Aslan is one dollar short.’		‘Аслану недостает одного доллара.’	This is an intermediate solution following a lengthy discussion in the original file.
153	Khinalug	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а		ERG	DAT	Y	ERG_DAT		aslan-ɨ räsul-u nifrätʰ kʰi-r-i-q-o=mä	PN-ERG PN-DAT hatred 4.do.IPFV-IPFV-PTCP-BELOW-COP=DECL	‘Aslan hates Rasul.’		‘Аслан ненавидит Расула.’	CV. Additional evidence showing that this a dative, and not a genitive: Aslanɨ asɨr nifrätʰ kʰirqomä.” (a context with a personal pronoun).
153	Khinalug	58	like	X (like) Y	нравиться	X-у (нравиться) Y		DAT	APUD	XY	DAT_APUD		aslan-u sa peram-ɨš χoš-u kʰa-ku-i-q-o=mä	PN-DAT DEM.PROX.NH.OBL shirt-APUD pleasure-POSS.3[AZ] CIS-go.IPFV-PTCP-BELOW-COP=DECL	‘Aslan likes this shirt.’		‘Аслану нравится эта рубашка.’	CV. Note the use of Azerbaijani possessive morphology.
153	Khinalug	59	need	X (need) Y	нуждаться	X (нуждаться) в Y-е		DAT	NOM	X	DAT_NOM	Non-verbal predicate.	aslan-u pʰɨl lazɨm q-o=mä	PN-DAT money necessary BELOW-COP=DECL	‘Aslan needs money.’		‘Аслану нужны деньги.’	
153	Khinalug	60	surround	X (surround) Y	окружать	X (окружать) Y (стена город)		NOM	GEN2gaxrama	Y	NOM_GEN2gaxrama		šähär-i gäχräma divar q-o=mä	town-GEN2 around wall BELOW-COP=DECL	‘Walls surround the city.’		‘Стены окружают город.’	Monika was not sure about “-i” at “šähär”, but Misha believes this is Gen2: “I just checked with one of our consultant, with a noun that distinguishes them, he provided the -e ending (c’oe).” MRP: From a synchronic perspective, it would make sense to believe that “gäχräma” is a postposition. Etymologically, I suspect that gäχräma is a noun. The word gäχräma is derived from a stem gäʁ- (var. gäx-) “to turn around, rotate”. MD: “Daghestanian languages often have an ambiguous adverb-postposition class, where the would-be postpositions may be used without dependents, and I suspect Khinalug is not an exception”. Alternative is “Divardırı şəhər əhatə kuqomə.” = “divardɨrɨ šähär ähatʰä kʰuqomä” = “divar-dɨr-ɨ šähär ähatʰä kʰu-i-qo=mä” [wall-pl-erg town encirclement 4.do.pfv-ptcp-below-cop=decl] with the TR pattern. In this translation, the consultant copied the Azeri sentence, but probably, nobody would ever say that. A natural sentence would be: “Şəhəri gəxrəma divar qomə.” i.e. “There is a wall / are walls all around the town.” We suggest to exclude this sentence from the results as an non-precise translation.
153	Khinalug	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y		GEN2	NOM	X	GEN2_NOM	Arguably, the NP in the genitive is a clause-level dependent.	aslan-ɨ pʰaga-ju ǯämi jäʕäz dollar v-acːɨn-q-o=mä	PN-GEN2 tomorrow-DAT in_total ten dollar 3-remain.PFV.PTCP-BELOW-COP=DECL	‘Aslan has ten dollars left for tomorrow.’		‘У Аслана на завтра осталось десять долларов.’	
