language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_eN	back_translation_en	glosses_ru	back_translation_ru	comms_internal
20	Lezgian_Standard	100	cost	X (cost) Y	стоить	X (стоить) Y (один доллар)		*	*	*		Not included in the database because X is expressed as an NP-internal modifier.	i tʃʰaʃka-din qimetʰ-∅ sa dollar-∅ ja	этот чашка-GEN цена-ABS один доллар-ABS быть.PRES	‘Эта чашка стоит один доллар.’			
20	Lezgian_Standard	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а		ERG	ABS	TR	TR		Mehamed-a nykˀ-∅ ja-na amma aqˀu-na-tʃʰ	PN-ERG птица-ABS стрелять-AOR но попасть-AOR-NEG	‘Мехамед выстрелил в птицу, но не попал.’			
20	Lezgian_Standard	102	pour	X (pour) Y	сыпать	X (сыпать) Y		ERG	ABS	TR	TR		Mehamed-a tʃʰaʃka-diz ʃekʰer-∅ wehe-na	PN-ERG чашка-DAT сахар-ABS бросать-AOR	‘Мехамед насыпал сахар в чашку.’			
20	Lezgian_Standard	103	lose	X (lose) Y	терять	X (терять) Y		ERG	ABS	TR	TR		Mehamed-a kyleg-ar-∅ kʰwadar-na	PN-ERG ключ-PL-ABS терять-AOR	‘Мехамед потерял ключи.’			
20	Lezgian_Standard	104	sink	X (sink) in Y	тонуть	X (тонуть) в Y-е		ABS	INESS	Y	ABS_INESS		tʃʰχa-∅ its-e batʰmiʃ xa-na	полено-ABS вода-INESS погружение стать-AOR	‘Полено утонуло в воде.’			CV
20	Lezgian_Standard	105	kill	X (kill) Y	убивать	X (убивать) Y-а		ERG	ABS	TR	TR		Mehamed-a Marijatʰ-∅ qˀe-na	PN-ERG PN-ABS убивать-AOR	‘Мехамед убил Марият.’			
20	Lezgian_Standard	106	hit	X (hit) Y	ударить	X (ударять) Y-а		ERG	ABS	TR	TR		Mehamed-a Marijatʰ-∅ ja-na	PN-ERG PN-ABS ударить-AOR	‘Мехамед ударил Марият.’			
20	Lezgian_Standard	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а		ERG	DAT	Y	ERG_DAT		Mehamed-a Marijatʰ-az tʰemen-∅ ga-na	PN-ERG PN-DAT поцелуй-ABS дать-AOR	‘Мехамед поцеловал Марият.’			CV
20	Lezgian_Standard	108	read	X (read) Y	читать	X (читать) Y-а		ERG	ABS	TR	TR		Mehamed-a qariba kʰtab-∅ kˀel-na	PN-ERG интересный книга-ABS читать-AOR	‘Мехамед прочитал интересную книгу.’			
20	Lezgian_Standard	109	move#bodypart#	X (move) Y	шевелить	X (шевелить) Y-ом		ERG	ABS	TR	TR		Mehamed-a tˀub-∅ juzur-na	PN-ERG палец-ABS шевелить-AOR	‘Мехамед пошевелил пальцем.’			
20	Lezgian_Standard	110	respect	X (respect) Y	уважать	X (уважать) Y-а		ERG	DAT	Y	ERG_DAT		Mehamed-a Marijatʰ-az hyrmetʰ-zawa	PN-ERG PN-DAT уважать-IMPF	‘Мехамед уважает Марият.’			
20	Lezgian_Standard	111	be_squeamish	X (be squeamish) about Y	брезговать	X (брезговать) Y-ом		DAT	ABS	X	DAT_ABS	This sentence is semantically slightly different from the stimulus.	Mehamed-az qˀatsˀaj qap-ar-∅ takˀan ʒe-zwa	PN-DAT грязный сосуд-PL-ABS отвратительный становится-IMPF	‘Мехамед брезгует грязной посудой.’			
20	Lezgian_Standard	112	be_content	X (be content) with	быть довольным	X (быть довольным) Y-ом		ABS	SREL	Y	ABS_SREL	Non-verbal predicate.	Mehamed-∅ witʃʰ-in χts-elaj razi ja	PN-ABS сам-GEN сын-SREL согласный быть.PRES	‘Мехамед доволен своим сыном.’			
20	Lezgian_Standard	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a		ABS	SRESS	Y	ABS_SRESS		Mehamed-∅ Marijatʰ-al aʃuqˀ xa-nwa	PN-ABS PN-SRESS влюбленный стать-PRF	‘Мехамед влюбился в Марият.’			CV
20	Lezgian_Standard	114	trust	X (trust) Y	доверять	X (доверять) Y-у		ERG	DAT	Y	ERG_DAT		Mehamed-a Marijatʰ-az iχtibar-zawa	PN-ERG PN-DAT доверять-IMPF	‘Мехамед доверяет Марият.’			
20	Lezgian_Standard	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а		ERG	GEN	Y	ERG_GEN	The NP in the genitive is analyzed as a clause-level dependent by analogy with genealogically related languages.	Mehamed-a witʃʰ-in dide-din jazuχ-∅ tʃˀugwa-zwa	PN-ERG сам-GEN мать-GEN жалость-ABS тянуть-IMPF	‘Мехамед жалеет свою мать.’			CV
20	Lezgian_Standard	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у		ABS	SRESS	Y	ABS_SRESS	Non-verbal predicate.	Mehamed-∅ Marijatʰ-al pʰeχil ja	PN-ABS PN-SRESS завидующий быть.PRES	‘Мехамед завидует Марият.’			
20	Lezgian_Standard	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а		DAT	SBEL	XY	DAT_SBEL		Mehamed-az Marijatʰ-akʰaj qʰel-∅ qwe-zwa	PN-DAT PN-SBEL гнев-ABS приходить-IMPF	‘Мехамед злится на Марият.’			
20	Lezgian_Standard	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у		ABS	SRESS	Y	ABS_SRESS		Mehamed-∅ i sawqˀatʰ-dal tʰaʒub xa-na	PN-ABS этот подарок-SRESS удивленный становиться-AOR	‘Мехамед удивился этому подарку.’			CV. Same as 125.
20	Lezgian_Standard	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)		DAT	ABS	X	DAT_ABS		Mehamed-az tʃʰaj-∅ kˀan-da	PN-DAT чай-ABS любить-FUT	‘Мехамед любит чай.’			
20	Lezgian_Standard	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом		ERG	SBEL	Y	ERG_SBEL		Mehamed-a kuzwaj tʃʰajun-ikʰaj lezetʰ-∅ χkud-zawa	PN-ERG горячий чай-SBEL наслаждение-ABS извлекать-IMPF	‘Мехамед наслаждается горячим чаем.’			CV
20	Lezgian_Standard	121	want	X (want) Y	хотеть	X (хотеть) Y-а		DAT	ABS	X	DAT_ABS		Mehamed-az tsˀiji telefon-∅ kˀan-zawa	PN-DAT новый телефон-ABS хотеть-IMPF	‘Мехамед хочет новый мобильник.’			
20	Lezgian_Standard	122	have_a_grudge	X (have a grudge) against Y	сердиться	X (сердиться) на Y-а		DAT	SBEL	XY	DAT_SBEL		Mehamed-az Marijatʰ-akʰaj qʰel-∅ awa	PN-DAT PN-SBEL гнев-ABS иметь.PRES	‘Мехамед сердится на Марият.’			CV
20	Lezgian_Standard	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а		ABS	SREL	Y	ABS_SREL		Mehamed-∅ Marijatʰ-alaj bejkʰef xa-na	PN-ABS PN-SREL печальный становиться-AOR	‘Мехамед обиделся на Марият.’			CV
20	Lezgian_Standard	124	upset	X (upset) Y	огорчать	X (огорчать) Y-а		ERG	ABS	TR	TR		Mehamed-a Marijatʰ-∅ pʰaʃmanar-na	PN-ERG PN-ABS огорчать-AOR	‘Мехамед очень огорчил Марият.’			
20	Lezgian_Standard	125	marvel	X (marvel) at Y	поражаться	X (поражаться) Y-у		ABS	SRESS	Y	ABS_SRESS		Mehamed-∅ i ʃeher-dal tʰaʒub xa-na	PN-ABS этот город-SRESS удивленный стать-AOR	‘Мехамед поразился этому городу.’			CV. Same as 118.
20	Lezgian_Standard	126	despise	X (despise) Y	презирать	X (презирать) Y-а		ERG	ABS	TR	TR		Mehamed-a Marijatʰ-∅ neh-zawa	PN-ERG PN-ABS презирать-IMPF	‘Мехамед презирает Марият.’			
20	Lezgian_Standard	127	get_upset	X (get upset) with Y	огорчаться	X (огорчаться) из-за Y-а		*	*	*		Not included in the database because Y is expressed as an NP within a dependent clause.	witʃʰ-in χts-iz kʰiligna Mehamed-an rikˀ-∅ tˀar xa-na	сам-GEN сын-DAT смотреть-AOC PN-GEN сердце-ABS больной становиться-AOR	‘Мехамед огорчился из-за своего сына.’			
20	Lezgian_Standard	128	get_irritated	X (get irritated) with Y	раздражаться	X (раздражаться) на Y-а		*	*	*		No satisfactory translation has been obtained.	*	*	*			Не считаем, т.к. тот же перевод, что для 117 и 122
20	Lezgian_Standard	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у		DAT	SBEL	XY	DAT_SBEL		Mehamed-az Marijatʰ-akʰaj χuʃ-∅ qwe-zwa	PN-DAT PN-SBEL приятность-ABS приходить-IMPF	‘Мехамед симпатизирует Марият.’			CV
20	Lezgian_Standard	130	be_shy	X (be shy) about Y	стесняться	X (стесняться) Y-а		DAT	SBEL	XY	DAT_SBEL		Mehamed-az witʃʰ-in buj-dikʰaj reʁy-zwa	PN-DAT сам-GEN рост-SBEL стесняться-IMPF	‘Мехамед стесняется своего роста.’			
