language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
12	Japanese	89	follow	X (follow) Y	следовать	X (следовать) за Y-ом	tsuiteiku	NOM	DAT	Y	NOM_DAT		Tarō wa Hanako ni tsuiteik-u	PN TOP PN DAT следовать-NPST	‘Таро идет за Ханако.’			Rather lexicalised but still parsable as tsui-te iku – tsui "stick" + te CVB + iku "go".
12	Japanese	90	dismount	X (get down) from Y	слезать	X (слезать) с Y-a (с лошади)	oriru	NOM	ABL	Y	NOM_ABL		Tarō wa uma kara ori-ta	PN TOP лошадь ABL слезать-PST	‘Таро слез с лошади.’			AK: Alternative is the TR pattern with the same verb. However, with a “horse” as a landmark, the ABL coding is more frequent, cf. ABL (45) vs. ACC (3).
12	Japanese	91	listen	X (listen) to Y	слушать	X (слушать) Y	kiku	NOM	ACC	TR	TR		Tarō wa rajio o kii-te-i-ru	PN TOP радио ACC слушать-CVB-AUX.IMPFV-NPST	‘Таро слушает радио.’			
12	Japanese	92	obey	X (obey) Y	слушаться	X (слушаться) Y-a	iu koto o kiku	*	*	*		Not included in the database because Y is expressed as an NP within a dependent clause.	Tarō wa hahaoya no i-u koto o kik-u	PN TOP мать GEN говорить-NPST SUBST ACC слушать-NPST	‘Таро слушается свою маму.’			
12	Japanese	93	hear	X (hear) Y	слышать	X (слышать) Y	kikoeru	DAT(EXALT)	NOM(NO.EXALT)	XY	DAT(EXALT)_NOM(NO.EXALT)		Tarō ni wa ongaku ga kikoe-te-i-ru	PN DAT TOP музыка NOM слышаться-CVB-AUX.IMPFV-NPST	‘Таро слышит музыку.’			In the online elicitation study, most respondents (9/15) approved the DAT(EXALT)_NOM(NO.EXALT) pattern. The DAT marker in this sentence can be omitted due to the usual “clash” between DAT and TOP. Alternative is a NOM_NOM(NO.EXALT) construction (suggested by 5/15 respondents). A still further alternative is the TR pattern with the same verb (1/15), but this implies more agentive reading, along the lines of “listen”, cf. “Tarō wa ongaku o kii-te-i-ru” [Тароо TOP музыка ACC слушать (слышать)-CVB-AUX.IMPFV-NPST].
12	Japanese	94	mix	X (get mixed) with Y	смешаться	X (смешаться) с Y-ом	mazaru	NOM	COM	Y	NOM_COM		hachimitsu wa gyūnyū to mazat-ta	мед TOP молоко COM смешаться-PST	‘Мед смешался с молоком.’			
12	Japanese	95	look	X (look) at Y	смотреть	X (смотреть) на Y	miru	NOM	ACC	TR	TR		Tarō wa amagumo o mi-te-i-ru	PN TOP туча ACC смотреть-CVB-AUX.IMPFV-NPST	‘Таро смотрит на облака.’			
12	Japanese	96	take_off	X (take off) Y	снимать	X (снимать) Y (рубашку)	nugu	NOM	ACC	TR	TR		Tarō wa shatsu o nui-da	PN TOP рубашка ACC снимать-PST	‘Таро снял рубашку.’			
12	Japanese	97	dream#sleeping#	X (dream) about Y	сниться	X-у (сниться) Y	yume ni arawareru	*	*	*			Tarō no yume ni Hanako ga araware-ru	PN GEN сон DAT PN NOM появляться-NPST	‘Таро снится Ханако.’			CV. Alternative is a construction where Y is expressed within an object NP: “Tarō wa Hanako no yume o mi-ru.” [Тароо TOP Ханако GEN сон ACC видеть-NPST]
12	Japanese	98	agree	X (agree) with Y	соглашаться	X (соглашаться) с Y-ом	sansei suru	NOM	DAT	Y	NOM_DAT		Tarō wa Hanako ni sansei shi-ta	PN TOP PN DAT согласие VBZ-PST	‘Таро согласился с Ханако.’			CV
12	Japanese	99	have_a_quarrel	X (have a quarrel) with Y	ссориться	X (ссориться) с кем Y	kōron suru	NOM	COM	Y	NOM_COM		Tarō wa Hanako to kōron shi-ta	PN TOP PN COM ссора VBZ-PST	‘Таро поссорился с Ханако.’			CV
12	Japanese	100	cost	X (cost) Y	стоить	X (стоить) Y (один доллар)	kakaru	NOM	NOM(NO.EXALT)	Y	NOM_NOM(NO.EXALT)		kono kuruma wa taikin ga kakar-u	PRN.DEM car TOP fortune NOM cost-NPST	‘Эта машина стоит целое состояние.’			
12	Japanese	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а	utsu	NOM	ACC	TR	TR		Tarō wa tori o ut-ta	PN TOP птица ACC стрелять-PST	‘Таро выстрелил в птицу.’			
12	Japanese	102	pour	X (pour) Y	сыпать	X (сыпать) Y	ireru	NOM	ACC	TR	TR		Tarō wa satō o ire-ta	PN TOP сахар ACC вкладывать-PST	‘Петя насыпал сахар.’			
12	Japanese	103	lose	X (lose) Y	терять	X (терять) Y	nakusu	NOM	ACC	TR	TR		Tarō wa kagi o nakushi-ta	PN TOP ключ ACC терять-PST	‘Таро потерял ключи.’			
12	Japanese	104	sink	X (sink) in Y	тонуть	X (тонуть) в Y-е	shizumu	NOM	DAT	Y	NOM_DAT		takigi wa mizu ni shizun-da	полено TOP вода DAT тонуть-PST	‘Полено утонуло в воде.’			
12	Japanese	105	kill	X (kill) Y	убивать	X (убивать) Y-а	korosu	NOM	ACC	TR	TR		Tarō wa Hanako o koroshi-ta	PN TOP PN ACC убивать-PST	‘Таро убил Ханако.’			
12	Japanese	106	hit	X (hit) Y	ударить	X (ударять) Y-а	naguru	NOM	ACC	TR	TR		Tarō wa Hanako o nagut-ta	PN TOP PN ACC ударять-PST	‘Таро ударил Ханако.’			
12	Japanese	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а	kuchizuke suru	NOM	DAT	Y	NOM_DAT		Tarō wa Hanako ni kuchizuke shi-ta	PN TOP PN DAT поцелуй VBZ-PST	‘Таро поцеловал Ханако.’			CV
12	Japanese	108	read	X (read) Y	читать	X (читать) Y-а	yomu	NOM	ACC	TR	TR		Tarō wa omoshiroi hon o yon-da	PN TOP интересный книга ACC читать-PST	‘Таро прочитал интересную книгу.’			
12	Japanese	109	move#bodypart#	X (move) Y	шевелить	X (шевелить) Y-ом	ugokasu	NOM	ACC	TR	TR		Tarō wa yubi o ugokashi-ta	PN TOP палец ACC двигать-PST	‘Таро пошевелил пальцем.’			
12	Japanese	110	respect	X (respect) Y	уважать	X (уважать) Y-а	sonkei suru	NOM	ACC	TR	TR		Tarō wa Hanako o sonkei shi-te-i-ru	PN TOP PN ACC уважение VBZ-CVB-AUX.IMPFV-NPST	‘Таро уважает Ханако.’			CV
12	Japanese	111	be_squeamish	X (be squeamish) about Y	брезговать	X (брезговать) Y-ом	iya da	NOM	NOM(NO.EXALT)	Y	NOM_NOM(NO.EXALT)	Non-verbal predicate.	watashi wa kitanai shokki ga iya da	1.SG TOP грязный посуда NOM брезгливый COP.NPST	‘Я брезгую грязной посудой.’			In the online elicitation study, most respondents approved the binominative pattern. Alternative is a construction with a denominal verb and the TR pattern, cf. “Tarō wa kitanai shokki o iya-gar-u.” [Тароо TOP грязный посуда ACC брезгливый-VBZ.EVD-NPST]. Cf. also comments in (3) and (88).
12	Japanese	112	be_content	X (be content) with	быть довольным	X (быть довольным) Y-ом	manzoku da	NOM	DAT	Y	NOM_DAT	Non-verbal predicate.	Tarō wa jibun no musuko ni manzoku da	PN TOP PRON.RFL GEN сын DAT довольный COP.NPST	‘Таро доволен своим сыном.’			
12	Japanese	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a	koi suru	NOM	DAT	Y	NOM_DAT		Tarō wa Hanako ni koi shi-ta	PN TOP PN DAT любовь VBZ-PST	‘Таро влюбился в Ханако.’			CV. Alternative is the construction with a simplex verb “horeru” with the same pattern and the same meaning.
12	Japanese	114	trust	X (trust) Y	доверять	X (доверять) Y-у	shinyō suru	NOM	ACC	TR	TR		Tarō wa Hanako o shinyō shi-te-i-ru	PN TOP PN ACC доверие VBZ-CVB-AUX.IMPFV-NPST	‘Таро доверяет Ханако.’			CV
12	Japanese	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а	kawaisō da	NOM	NOM(NO.EXALT)	Y	NOM_NOM(NO.EXALT)	Non-verbal predicate.	Tarō wa jibun no haha ga kawaisō da	PN TOP PRON.RFL GEN мать NOM pitiful COP.NPST	‘Таро жалеет свою мать.’			In the online elicitation study, most respondents approved the binominative pattern. An alternative is the DAT(EXALT)_NOM(NO.EXALT) pattern.
12	Japanese	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у	urayamashii	NOM	NOM(NO.EXALT)	Y	NOM_NOM(NO.EXALT)		watashi wa Hanako ga urayamashi-i	1.SG TOP PN NOM завидовать-NPST	‘Я завидую Ханако.’			In the online elicitation study, most respondents approved the binominative pattern. Alternative is the related TR pattern, cf. “Tarō wa Hanako o urayamashi-gat-te-i-ru.” [Тароо TOP Ханако ACC завидный-VBZ.EVD-CVB-AUX.IMPFV-NPST].
12	Japanese	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а	okoru	NOM	DAT	Y	NOM_DAT		Tarō wa Hanako ni okot-te-i-ru	PN TOP PN DAT злиться-CVB-AUX.IMPFV-NPST	‘Таро злится на Ханако.’			Same as 122, 123.
12	Japanese	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у	odoroku	NOM	DAT	Y	NOM_DAT		Tarō wa sono purezento ni odoroi-ta	PN TOP PRON.DEM подарок DAT удивляться-PST	‘Таро удивился этому подарку.’			Same as 125
12	Japanese	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)	suki da	NOM	NOM(NO.EXALT)	Y	NOM_NOM(NO.EXALT)	Non-verbal predicate.	Tarō wa o-cha ga suki da	PN TOP HON-чай NOM любимый COP.NPST	‘Таро любит чай.’			Same as 46.
12	Japanese	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом	tanoshimu	NOM	ACC	TR	TR		Tarō wa atsu-i o-cha o tanoshin-de-i-ru	PN TOP горячий-NPST HON-чай ACC наслаждаться-CVB-AUX.IMPFV-NPST	‘Таро наслаждается горячим чаем.’			
12	Japanese	121	want	X (want) Y	хотеть	X (хотеть) Y-а	hoshii	NOM	NOM(NO.EXALT)	Y	NOM_NOM(NO.EXALT)		watashi wa atarashi-i keitaidenwa ga hoshi-i	1.SG TOP новый-NPST мобильный телефон NOM хотеть-NPST	‘Я хочу новый мобильный телефон.’			In the online elicitation study, most respondents approved the binominative pattern. Alternative is a construction with a denominal verb and the TR pattern, cf. “Tarō wa atarashi-i keitaidenwa o hoshi-gat-te-i-ru.” [Тароо TOP новый-ATTR мобильный телефон ACC желаемый-VBZ.EVD-CVB-AUX.IMPFV-NPST]. Cf. also comments in (3), (88), etc.
12	Japanese	122	have_a_grudge	X (have a grudge) against Y	сердиться	X (сердиться) на Y-а	okoru	NOM	DAT	Y	NOM_DAT		Tarō wa Hanako ni okot-te-i-ru	PN TOP PN DAT злиться-CVB-AUX.IMPFV-NPST	‘Таро сердится на Ханако.’			Same as 117, 123.
12	Japanese	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а	okoru	NOM	DAT	Y	NOM_DAT		Tarō wa Hanako ni okot-ta	PN TOP PN DAT злиться-PST	‘Таро обиделся на Ханако.’			Same as 117, 122.
12	Japanese	124	upset	X (upset) Y	огорчать	X (огорчать) Y-а	rakutan saseru	NOM	ACC	TR	TR	This is a causative construction.	Tarō wa Hanako o totemo rakutan sa-se-ta	PN TOP PN ACC очень огорчение VBZ-CAUS-PST	‘Таро очень огорчил Ханако.’			CV
12	Japanese	125	marvel	X (marvel) at Y	поражаться	X (поражаться) Y-у	odoroku	NOM	DAT	Y	NOM_DAT		Tarō wa sono machi ni odoroi-ta	PN TOP PRON.DEM город DAT поражаться-PST	‘Таро поразился этому городу.’			Same as 118. AK: Alternative is the CV “kantan-suru” with the same NOM_DAT pattern, cf. “Tarō wa sono machi ni kantan shi-ta.” [Тароо TOP PRON.DEM город DAT удивление VBZ-PRF-PST]. Frequency data: NP ni odoroku –786 vs. NP ni kantan suru – 31.
12	Japanese	126	despise	X (despise) Y	презирать	X (презирать) Y-а	sagesumu	NOM	ACC	TR	TR		Tarō wa Hanako o sagesun-de-i-ru	PN TOP PN ACC презирать-CVB-AUX.IMPFV-NPST	‘Таро презирает Ханако.’			
12	Japanese	127	get_upset	X (get upset) with Y	огорчаться	X (огорчаться) из-за Y-а	gakkari suru	NOM	DAT	Y	NOM_DAT		Tarō wa jibun no musuko ni gakkari shi-ta	PN TOP PRON.RFL GEN сын DAT огорчение VBZ-PST	‘Таро огорчился из-за своего сына.’			CV. AK: Alternative is the CV “rakutan-suru” with the same NOM_DAT pattern, cf. “Tarō wa jibun no musuko ni rakutan shi-ta.” [Тароо TOP PRON.RFL GEN сын DAT огорчение VBZ-PST]. Frequency data: NP rakutan suru – 17,
12	Japanese	128	get_irritated	X (get irritated) with Y	раздражаться	X (раздражаться) на Y-а	iradatsu	NOM	DAT	Y	NOM_DAT		Tarō wa jibun no musume ni iradat-te-i-ru	PN TOP PRON.RFL GEN дочь DAT раздражаться-CVB-AUX.IMPFV-NPST	‘Петя раздражается на свою дочь.’			
12	Japanese	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у	kōkan o motsu	NOM	DAT	Y	NOM_DAT		Tarō wa Hanako ni kōkan o mot-te-i-ru	PN TOP PN DAT симпатия ACC иметь-CVB-AUX.IMPFV-NPST	‘Таро симпатизирует Ханако.’			CV
12	Japanese	130	be_shy	X (be shy) about Y	стесняться	X (стесняться) Y-а	ki ni suru	NOM	ACC	TR	TR		Tarō wa jibun no shinchō o ki ni shi-te-i-ru	PN TOP PRON.RFL GEN рост ACC чувство DAT VBZ-CVB-AUX.IMPFV-NPST	‘Таро стесняется своего роста.’			CV
