language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
23	Albanian	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	fitoj	NOM	ndajABL	Y	NOM_ndajABL		Pjetr-i fito-i ndaj Lindit-ës	PN-NOM.M.SG.DEF win-AOR.3SG by PN-ABL.F.SG.DEF	‘Pjeter beat Lindita.’	PN-NOM.M.SG.DEF выиграть-AOR.3SG у PN-ABL.F.SG.DEF	‘Пьетер выиграл у Линдиты.’	
23	Albanian	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	dal	NOM	ngaNOM	Y	NOM_ngaNOM		Pjetr-i dol-i nga shtëpi-a	PN-NOM.M.SG.DEF go_out-AOR.3SG from house-NOM.F.SF.DEF	‘Pjeter went out of the house.’	PN-NOM.M.SG.DEF выxодить-AOR.3SG из дом-NOM.F.SF.DEF	‘Пьетер вышел из дома.’	
23	Albanian	15	drive	X (drive) Y	гнать	X (гнать) Y-а	çoj	NOM	ACC	TR	TR		Pjetr-i e ço-n lop-ën në kullotë	PN-NOM.M.SG.DEF PRO.ACC.3SG drive-3SG cow-ACC.F.SG.DEF in pasture.ACC.F.SG.INDEF	‘Pjeter is driving the cow to the pasture.’	PN-NOM.M.SG.DEF PRO.ACC.3SG вести-3SG корова-ACC.F.SG.DEF в пастбище.ACC.F.SG.INDEF	‘Пьетер гонит корову на пастбище.’	
23	Albanian	16	bend	X (bend) Y	гнуть	X (гнуть) Y	përkul	NOM	ACC	TR	TR		Pjetr-i e përkul-i deg-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG bend-AOR.3SG branch-ACC.F.SG.DEF	‘Pjeter bent the branch.’	PN-NOM.M.SG.DEF PRO.ACC.3SG гнуть-AOR.3SG ветка-ACC.F.SG.DEF	‘Пьетер согнул ветку.’	
23	Albanian	17	tell	X (tell) Y	говорить	X (говорить) Y-у	them	NOM	DAT	Y	NOM_DAT		Pjetr-i i tha Lindit-ës:	PN-NOM PRO.DAT.3SG tell.AOR.3SG PN-DAT.F.SG.DEF	‘Pjeter told Lindita: ...’	PN-NOM PRO.DAT.3SG говорить.AOR.3SG PN-DAT.F.SG.DEF	‘Пьетер сказал Линдите: ...’	
23	Albanian	18	hold	X (hold)Y	держать	X (держать) Y(-а)	mbaj	NOM	ACC	TR	TR		Pjetr-i e mba-n libr-in në dorë	PN-NOM.M.SG.DEF PRO.ACC.3SG hold-3SG book-ACC.M.SG.DEF in hand.ACC.F.SG.INDEF	‘Pjeter is holding a book.’	PN-NOM.M.SG.DEF PRO.ACC.3SG держать-3SG книга-ACC.M.SG.DEF в рука.ACC.F.SG.INDEF	‘Пьетер держит книгу в руках.’	
23	Albanian	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	arrij	NOM	ACC	TR	TR		Pjetr-i e arrit-i Lindit-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG reach-AOR.3SG PN-ACC.F.SG.DEF	‘Pjeter caught up with Lindita.’	PN-NOM.M.SG.DEF PRO.ACC.3SG достигать-AOR.3SG PN-ACC.F.SG.DEF	‘Пьетер догнал Линдиту.’	Same as 21
23	Albanian	20	milk	X (milk) Y	доить	X (доить) Y-а	mjel	NOM	ACC	TR	TR		Pjetr-i e mol-i lop-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG milk-AOR.3SG cow-ACC.F.SG.DEF	‘Pjeter milked the cow.’	PN-NOM.M.SG.DEF PRO.ACC.3SG доить-AOR.3SG корова-ACC.F.SG.DEF	‘Пьетер подоил корову.’	
23	Albanian	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	arrij	NOM	ACC	TR	TR		Pjetr-i arrit-i breg-un e kundërt	PN-NOM.M.SG.DEF reach-AOR.3SG bank-ACC.M.SG.DEF PA.ACC.SG opposite	‘Pjeter reached the opposite bank.’	PN-NOM.M.SG.DEF достигать-AOR.3SG берег-ACC.M.SG.DEF PA.ACC.SG противоположный	‘Пьетер достиг противоложного берега.’	Same as 19
23	Albanian	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	prek	NOM	ACC	TR	TR		Pjetr-i prek-u mur-in	PN-NOM.M.SG.DEF touch-AOR.3SG wall-ACC.M.SG.DEF	‘Pjeter touched the wall.’	PN-NOM.M.SG.DEF трогать-AOR.3SG стена-ACC.M.SG.DEF	‘Пьетер дотронулся до стены.’	
23	Albanian	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	përleshem	NOM	meACC	Y	NOM_meACC		Pjetr-i po përlesh-et me Lindit-ën	PN-NOM.M.SG.DEF PROG fight-3SG with PN-ACC.F.SG.DEF	‘Pjeter is fighting with Lindita.’	PN-NOM.M.SG.DEF PROG драться-3SG с PN-ACC.F.SG.DEF	‘Пьетер дерется с Линдитой.’	
23	Albanian	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	kam miqësi	NOM	meACC	Y	NOM_meACC		Pjetr-i ka miqësi me Lindit-ën	PN-NOM.M.SG.DEF have.3SG friendship.ACC.F.SG.INDEF with PN-ACC.F.SG.DEF	‘Pjeter is friends with Lindita.’	PN-NOM.M.SG.DEF иметь.3SG дружба.ACC.F.SG.INDEF с PN-ACC.F.SG.DEF	‘Пьетер дружит с Линдитой.’	CV
23	Albanian	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	mendoj	NOM	perACC	Y	NOM_perACC		Pjetr-i po mendo-n për Lindit-ën	PN-NOM.M.SG.DEF PROG think-3SG about PN-ACC.F.SG.DEF	‘Pjeter is thinking about Lindita.’	PN-NOM.M.SG.DEF PROG думать-3SG о PN-ACC.F.SG.DEF	‘Пьетер думает о Линдите.’	
23	Albanian	26	eat	X (eat) Y	есть	X (есть) Y	ha	NOM	ACC	TR	TR		Pjetr-i e hëngr-i moll-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG eat-AOR.3SG apple-ACC.F.SG.DEF	‘Pjeter ate an apple.’	PN-NOM.M.SG.DEF PRO.ACC.3SG есть-AOR.3SG яблоко-ACC.F.SG.DEF	‘Пьетер съел яблоко.’	
23	Albanian	27	fry	X (fry) Y	жарить	X (жарить) Y	fërgoj	NOM	ACC	TR	TR		Pjetr-i fërgo-i peshk-un	PN-NOM.M.SG.DEF fry-AOR.3SG fish-ACC.M.SG.DEF	‘Pjeter fried the fish.’	PN-NOM.M.SG.DEF жарить-AOR.3SG рыба-ACC.M.SG.DEF	‘Пьетер пожарил рыбу.’	
23	Albanian	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	pres	NOM	ACC	TR	TR		Pjetr-i po pres Lindit-ën	PN-NOM.M.SG.DEF PROG wait.3SG PN-ACC.F.SG.DEF	‘Pjeter is waiting for Lindita.’	PN-NOM.M.SG.DEF PROG ждать.3SG PN-ACC.F.SG.DEF	‘Пьетер ждет Линдиту.’	
23	Albanian	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	harroj	NOM	perACC	Y	NOM_perACC		Pjetr-i harro-i për rrug-ën tjetër	PN-NOM.M.SG.DEF forget-AOR.3SG about road-ACC.F.SG.DEF other.SG	‘Pjeter forgot about the other road.’	PN-NOM.M.SG.DEF забывать-AOR.3SG о дорога-ACC.F.SG.DEF другой.SG	‘Пьетер забыл о другой дороге.’	
23	Albanian	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	varem	NOM	ngaNOM	Y	NOM_ngaNOM		kujtes-a var-et nga mosh-a	memory-NOM.F.SG.DEF depend-3SG from age-NOM.F.SG.DEF	‘Memory depends on age.’	память-NOM.F.SG.DEF зависеть-3SG из возраст-NOM.F.SG.DEF	‘Память зависит от возраста.’	
23	Albanian	31	call	X (call) Y	звать	X (звать) Y-а	thërres	NOM	ACC	TR	TR		Pjetr-i e thërrit-i Lindit-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG call-AOR.3SG PN-ACC.F.SG.DEF	‘Pjeter called Lindita.’	PN-NOM.M.SG.DEF PRO.ACC.3SG звать-AOR.3SG PN-ACC.F.SG.DEF	‘Пьетер позвал Линдиту.’	
23	Albanian	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	njihem	NOM	meACC	Y	NOM_meACC		Pjetr-i u njoh me Lindit-ën një vit më parë	PN-NOM.M.SG.DEF REFL get_to_know.AOR.3SG with PN-ACC.F.SG.DEF one year.ACC.M.SG.INDEF with first	‘Pjeter got to know Lindita a year ago.’	PN-NOM.M.SG.DEF REFL знакомиться.AOR.3SG с PN-ACC.F.SG.DEF один год.ACC.M.SG.INDEF с первый	‘Пьетер познакомился с Линдитой год тому назад.’	më parë = ‘earlier’. “наречие ‘më parë’образовано путем сочетания наречия ‘më’, служащего для образования сравнительной степени, и порядкового числительного ‘i (e) parë’ (первый), утратившего адъективный артикль. Это типичный способ образования наречий в албанском языке (вместо порядкового числительного, конечно, может быть прилагательное).”
23	Albanian	33	know	X (know) Y	знать 	X (знать) Y-а	njoh	NOM	ACC	TR	TR		Pjetr-i e njoh Lindit-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG know.3SG PN-ACC.F.SG.DEF	‘Pjeter knows Lindita.’	PN-NOM.M.SG.DEF PRO.ACC.3SG знать.3SG PN-ACC.F.SG.DEF	‘Пьетер знает Линдиту.’	
23	Albanian	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	bie	NOM	DAT	Y	NOM_DAT		Pjetr-i po i bie kitar-ës	PN-NOM.M.SG.DEF PROG PRO.DAT.3SG fall.3SG guitar-DAT.F.SG.DEF	‘Pjeter is playing the guitar.’	PN-NOM.M.SG.DEF PROG PRO.DAT.3SG падать.3SG гитара-DAT.F.SG.DEF	‘Пьетер играет на гитаре.’	Same verb as 79, different pattern. “bie” is an irregular verb. Alternative is the verb “luaj” (‘play’) with the TR valency pattern: “Pjetr-i lua-n me kitarë” [Пьетер-NOM.M.SG.DEF играть-3SG с гитара.ACC.F.SG.INDEF] ‘Пьетер играет на гитаре’.
23	Albanian	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	shmangem	NOM	DAT	Y	NOM_DAT		Pjetr-i i shmang-et Lindit-ës	PN-NOM.M.SG.DEF PA.DAT.3SG avoid-3SG PN-DAT.F.SG.DEF	‘Pjeter avoids Lindita.’	PN-NOM.M.SG.DEF PA.DAT.3SG избегать-3SG PN-DAT.F.SG.DEF	‘Пьетер избегает Линдиту.’	
23	Albanian	36	make	X (make) Y	изготовить	X (изготовить) Y	prodhoj	NOM	ACC	TR	TR		Pjetr-i prodho-i një bombë	PN-NOM.M.SG.DEF make-AOR.3SG ART.INDEF bomb.ACC.F.SG.INDEF	‘Pjeter made a bomb.’	PN-NOM.M.SG.DEF изготавливать-AOR.3SG ART.INDEF бомба.ACC.F.SG.INDEF	‘Пьетер изготовил бомбу.’	
23	Albanian	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	tallem	NOM	meACC	Y	NOM_meACC		Pjetr-i tall-et me Lindit-ën	PN-NOM.M.SG.DEF make_fun-3SG with PN-ACC.F.SG.DEF	‘Pjeter is making fun of Lindita.’	PN-NOM.M.SG.DEF насмехаться-3SG с PN-ACC.F.SG.DEF	‘Пьетер издевается над Линдитой.’	Alternative, which is availble with animate Y arguments, is the TR pattern with the same verb: “Pjetr-i e tall Lindit-ën” [Пьетер-NOM.M.SG.DEF PRO.ACC.3SG осмеивать.3SG Линдита-ACC.F.SG.DEF] ‘Пьетер издевается над Линдитой’
23	Albanian	38	have	X (have) Y	иметь	X (иметь) Y	kam	NOM	ACC	TR	TR		Pjetr-i e ka makin-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG have.3SG car-ACC.F.SG.DEF	‘Pjeter has a car.’	PN-NOM.M.SG.DEF PRO.ACC.3SG иметь.3SG машина-ACC.F.SG.DEF	‘У Пьетера есть машина.’	
23	Albanian	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	kërkoj	NOM	ACC	TR	TR		Pjetr-i po kërko-n çelës-at	PN-NOM.M.SG.DEF PROG look_for-3SG key-ACC.M.PL.DEF	‘Pjeter is looking for the keys.’	PN-NOM.M.SG.DEF PROG искать-3SG ключ-ACC.M.PL.DEF	‘Пьетер ищет ключи.’	
23	Albanian	40	paint	X (paint) Y	красить	X (красить) Y	lyej	NOM	ACC	TR	TR		Pjetr-i e le-u gardh-in	PN-NOM.M.SG.DEF PRO.ACC.3SG paint-AOR.3SG fence-ACC.M.SG.DEF	‘Pjeter painted the fence.’	PN-NOM.M.SG.DEF PRO.ACC.3SG красить-AOR.3SG забор-ACC.M.SG.DEF	‘Пьетер покрасил забор.’	
23	Albanian	41	bite	X (bite) Y	кусать	X (кусать) Y-а	kafshoj	NOM	ACC	TR	TR		qen-i e kafsho-i Pjetr-in	dog-NOM.M.SG.DEF PRO.ACC.3SG bite-AOR.3SG PN-ACC.M.SG.DEF	‘A dog bit Pjeter.’	собака-NOM.M.SG.DEF PRO.ACC.3SG кусать-AOR.3SG PN-ACC.M.SG.DEF	‘Собака укусила Пьетра.’	
23	Albanian	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а	humbas	NOM	ACC	TR	TR		Pjetr-i humb-i shtëpi-në	PN-NOM.M.SG.DEF lose-AOR.3SG house-ACC.F.SG.DEF	‘Pjeter lost his house.’	PN-NOM.M.SG.DEF терять-AOR.3SG дом-ACC.F.SG.DEF	‘Пьетер лишился дома.’	Same verb as 82, different pattern
23	Albanian	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)	përpiqem të kap	NOM	ACC	TR	TR		Pjetr-i përpiq-et të kap mace-n	PN-NOM.M.SG.DEF try-3SG SBJV catch.3SG cat-ACC.F.SG.DEF	‘Pjeter is trying to catch the cat.’	PN-NOM.M.SG.DEF пытаться-3SG SBJV поймать.3SG кошка-ACC.F.SG.DEF	‘Пьетер ловит кошку.’	CV
23	Albanian	44	break	X (break) Y	ломать	X (ломать) Y	thyej	NOM	ACC	TR	TR		Pjetr-i e the-u shkop-in	PN-NOM.M.SG.DEF PRO.ACC.3SG break-AOR.3SG stick-ACC.M.SG.DEF	‘Pjeter broke a stick.’	PN-NOM.M.SG.DEF PRO.ACC.3SG ломать-AOR.3SG палка-ACC.M.SG.DEF	‘Пьетер сломал палку.’	
23	Albanian	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у	bëj lajka	NOM	DAT	Y	NOM_DAT		Pjetr-i i bë-n lajk-a Lindit-ës	PN-NOM PRO.DAT.3SG make-3SG flatter-ACC.PL PN-DAT	‘Pjeter is flattering Lindita.’	PN-NOM PRO.DAT.3SG делать-3SG лесть-ACC.PL PN-DAT	‘Пьетер льстит Линдите.’	CV. A much less frequent alternative is a construction with the verb lajkatoj and the TR pattern: “Pjetr-i e lajkato-n Lindit-ën” [Пьетер-NOM.M.SG.DEF PRO.ACC.3SG льстить-3SG Линдита-ACC.F.SG.DEF].
23	Albanian	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)	dua	NOM	ACC	TR	TR		Pjetr-i e do Lindit-ën	PN-NOM.M.SG.DEF PRO.ACC.3SG love.3SG PN-ACC.F.SG.DEF	‘Pjeter loves Lindita.’	PN-NOM.M.SG.DEF PRO.ACC.3SG любить.3SG PN-ACC.F.SG.DEF	‘Пьетер любит Линдиту.’	Same as 121
23	Albanian	47	wave	X (wave) Y	махать	X (махать) Y-ом	tund	NOM	ACC	TR	TR		Pjetr-i po tund shami-në	PN-NOM.M.SG.DEF PROG wave.3SG handkerchief-ACC.F.SG.DEF	‘Pjeter is waving a handkerchief.’	PN-NOM.M.SG.DEF PROG махать.3SG платок-ACC.F.SG.DEF	‘Пьетер машет платком.’	
23	Albanian	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е	ëndërroj	NOM	perACC	Y	NOM_perACC		Pjetr-i ëndërro-n për makin-ën e re	PN-NOM.M.SG.DEF dream-3SG about car-ACC PA.ACC.SG new.F	‘Pjeter is dreaming of a new car.’	PN-NOM.M.SG.DEF мечтать-3SG о машина-ACC PA.ACC.SG новый.F	‘Пьетер мечтает о новой машине.’	
23	Albanian	49	wash	X (wash) Y	мыть	X (мыть) Y	laj	NOM	ACC	TR	TR		Pjetr-i e la-u filxhan-in	PN-NOM.F.SG.DEF PRO.ACC.3SG wash-AOR.3SG cup-ACC.M.SG.DEF	‘Pjeter washed the cup.’	PN-NOM.F.SG.DEF PRO.ACC.3SG мыть-AOR.3SG чашка-ACC.M.SG.DEF	‘Пьетер вымыл чашку.’	
23	Albanian	50	put_on	X (put_on) Y	надевать	X (надевать) Y	vesh	NOM	ACC	TR	TR		Pjetr-i i vesh-i pantallon-at	PN-NOM.M.SG.DEF PRO.ACC.3PL put_on-AOR.3SG trousers-ACC.F.PL.DEF	‘Pjeter put on his trousers.’	PN-NOM.M.SG.DEF PRO.ACC.3PL надевать-AOR.3SG штаны-ACC.F.PL.DEF	‘Пьетер надел штаны.’	
23	Albanian	51	be_called	X (be_called) Y	называться	X (называться) Y	quhem	NOM	NOM(NO.AGR)	Y	NOM_NOM(NO.AGR)		kjo vegël quh-et busull	this.NOM.F.SG instrument.NOM.F.SG.INDEF be_called-3SG compass.NOM.M.SG.INDEF	‘This instrument is called a compass.’	этот.NOM.F.SG инструмент.NOM.F.SG.INDEF называться-3SG компас.NOM.M.SG.INDEF	‘Этот инструмент называется компасом.’	
23	Albanian	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а	dënoj	NOM	ACC	TR	TR		Pjetr-i e dëno-i djal-in e tij	PN-NOM.M.SG.DEF PRO.ACC.3SG punish-AOR.3SG son-ACC.M.SG.DEF PA.ACC.SG his	‘Pjeter punished his son.’	PN-NOM.M.SG.DEF PRO.ACC.3SG наказывать-AOR.3SG сын-ACC.M.SG.DEF PA.ACC.SG его	‘Пьетер наказал своего сына.’	
23	Albanian	53	attack	X (attack) Y	напасть	X (нападать) на Y-а	sulmoj	NOM	ACC	TR	TR		ari-u sulmo-i peshkatar-in	bear-NOM .M.SG.DEF attack-AOR.3SG fisherman-ACC.M.SG.DEF	‘A bear attacked a fisherman.’	медведь-NOM .M.SG.DEF нападать-AOR.3SG рыбак-ACC.M.SG.DEF	‘Медведь напал на рыбака.’	
23	Albanian	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом	mbushem	NOM	meACC	Y	NOM_meACC		kov-a u mbush me ujë	bucket-NOM.F.SF.DEF REFL fill.AOR.3SG with water.ACC.M.SG.INDEF	‘The bucket filled with water.’	ведро-NOM.F.SF.DEF REFL наполняться.AOR.3SG с вода.ACC.M.SG.INDEF	‘Ведро наполнилось водой'.	
23	Albanian	55	find	X (find) Y	находить	X (находить) Y(-а)	gjej	NOM	ACC	TR	TR		Pjetr-i i gjet-i çelës-at	PN-NOM.M.SG.DEF PRO.ACC.3PL find-AOR.3SG key-ACC.M.PL.DEF	‘Pjeter found his keys.’	PN-NOM.M.SG.DEF PRO.ACC.3PL находить-AOR.3SG ключ-ACC.M.PL.DEF	‘Пьетер нашел ключи.’	
23	Albanian	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a	NEG + mjaftoj	DAT	NOM	X	DAT_NOM		Pjetr-it nuk i mjafto-n një dollar	PN-DAT.M.SG.DEF NEG PRO.DAT.3SG be_enough-3SG one dollar.NOM.M.SG.INDEF	‘Pjeter is one dollar short.’	PN-DAT.M.SG.DEF NEG PRO.DAT.3SG быть_достаточным-3SG один доллар.NOM.M.SG.INDEF	‘Пьетеру недостает одного доллара.’	
23	Albanian	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а	urrej	NOM	ACC	TR	TR		Pjetr-i e urre-n Lindit-ën	PN-NOM.M.SF.DEF PRO.ACC.3SG hate-3SG PN-ACC.F.SG.DEF	‘Pjeter hates Lindita.’	PN-NOM.M.SF.DEF PRO.ACC.3SG ненавидеть-3SG PN-ACC.F.SG.DEF	‘Пьетер ненавидит Линдиту.’	
23	Albanian	58	like	X (like) Y	нравиться	X-у (нравиться) Y	pëlqej	DAT	NOM	X	DAT_NOM		më pëlqe-n kjo këmishë	PRO.DAT.1SG like-3SG this.NOM.F.SG shirt.NOM.F.SG.INDEF	‘I like this shirt.’	PRO.DAT.1SG нравиться-3SG этот.NOM.F.SG рубашка.NOM.F.SG.INDEF	‘Мне нравится эта рубашка.’	Same as 119
23	Albanian	59	need	X (need) Y	нуждаться	X (нуждаться) в Y-е	duhem	DAT	NOM	X	DAT_NOM		Pjetr-it i duh-en para	PN-DAT.M.SG.DEF PRO.DAT.3SG be_necessary-3PL money.NOM.F.PL.INDEF	‘Pjeter needs money.’	PN-DAT.M.SG.DEF PRO.DAT.3SG быть_нужен-3PL деньги.NOM.F.PL.INDEF	‘Пьетру нужны деньги.’	Alternative is a CV “kam nevojë” with the NOM_perACC pattern: “Pjetr-i ka nevojë për para” [Пьетер-NOM.M.SG.DEF иметь.3SG необходимость.ACC.F.SG.INDEF о деньги.ACC.F.PL.INDEF] ‘Пьетер нуждается в деньгах’.
23	Albanian	60	surround	X (surround) Y	окружать	X (окружать) Y (стена город)	rrethoj	NOM	ACC	TR	TR		mur-et e rretho-jnë qytet-in	wall-NOM.F.PL.DEF PRO.ACC.3SG surround-3PL city-ACC.M.SG.DEF	‘Walls surround the city.’	стена-NOM.F.PL.DEF PRO.ACC.3SG окружать-3PL город-ACC.M.SG.DEF	‘Стены окружают город.’	
23	Albanian	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y	mbetem	DAT	NOM	X	DAT_NOM		Pjetr-it i-u mbet-ën dhjetë dollarë	PN-DAT.M.SG.DEF PRO.DAT.3SG-REFL remain-AOR.3PL ten dollar.NOM.M.PL.INDEF	‘Pjeter has ten dollars left.’	PN-DAT.M.SG.DEF PRO.DAT.3SG-REFL оставаться-AOR.3PL десять доллар.NOM.M.PL.INDEF	‘У Пьетера осталось десять долларов.’	Same verb as 65, different pattern
