language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
16	Bashkir	44	break	X (break) Y	ломать	X (ломать) Y		NOM	ACC	TR	TR							
16	Bashkir	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у		NOM	DAT	Y	NOM_DAT							
16	Bashkir	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)		NOM	ACC	TR	TR							
16	Bashkir	47	wave	X (wave) Y	махать	X (махать) Y-ом		NOM	ACC	TR	TR							
16	Bashkir	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е		NOM	turahenda	Y	NOM_turahenda							
16	Bashkir	49	wash	X (wash) Y	мыть	X (мыть) Y		NOM	ACC	TR	TR							
16	Bashkir	50	put_on	X (put_on) Y	надевать	X (надевать) Y		NOM	ACC	TR	TR							
16	Bashkir	51	be_called	X (be_called) Y	называться	X (называться) Y		NOM	tip	Y	NOM_tip							
16	Bashkir	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а		NOM	ACC	TR	TR							
16	Bashkir	53	attack	X (attack) Y	напасть	X (нападать) на Y-а		NOM	DAT	Y	NOM_DAT							
16	Bashkir	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом		NOM	menan	Y	NOM_menan							
16	Bashkir	55	find	X (find) Y	находить	X (находить) Y(-а)		NOM	ACC	TR	TR							
16	Bashkir	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a		*	*	*								
16	Bashkir	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а		*	*	*								
16	Bashkir	58	like	X (like) Y	нравиться	X-у (нравиться) Y		*	*	*								
16	Bashkir	59	need	X (need) Y	нуждаться	X (нуждаться) в Y-е		DAT	NOM	X	DAT_NOM							
16	Bashkir	60	surround	X (surround) Y	окружать	X (окружать) Y (стена город)		NOM	ACC	TR	TR							
16	Bashkir	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y		GEN	NOM	X	GEN_NOM							Спорная конструкция
16	Bashkir	62	answer	X (answer) Y	отвечать	X (отвечать) Y-у		NOM	DAT	Y	NOM_DAT							
16	Bashkir	63	open	X (open) Y	открывать	X (открывать) Y		NOM	ACC	TR	TR							
16	Bashkir	64	be_different	X (be different) from Y	отличаться	X (отличаться) от Y-а		NOM	ABL	Y	NOM_ABL							
16	Bashkir	65	fall_behind	X (fall behind) Y	отстать	X (отставать) от Y-а		*	*	*								
16	Bashkir	66	plough	X (plough) Y	пахать	X (пахать) Y		NOM	ACC	TR	TR							
16	Bashkir	67	smell	X (smell) like / of Y	пахнуть	X (пахнуть) Y-ом		*	*	*								
16	Bashkir	68	cross	X (cross) Y	пересечь	X (пересекать) Y (улицу) 		NOM	asa	Y	NOM_asa							
16	Bashkir	69	sing	X (sing) Y	петь	X (петь) Y		NOM	ACC	TR	TR							
16	Bashkir	70	write	X (write) Y	писать	X (писать) Y		NOM	ACC	TR	TR							
16	Bashkir	71	drink	X (drink) Y	пить	X (пить) Y		NOM	ACC	TR	TR							
16	Bashkir	72	melt	X (melt) Y	плавить	X (плавить) Y		NOM	ACC	TR	TR							
16	Bashkir	73	match	X (match) Y	подходить	X (подходить) к Y-у (пояс к платью)		NOM	DAT	Y	NOM_DAT							
16	Bashkir	74	leave	X (leave) Y	покидать	X (покидать) Y(-а)		NOM	ABL	Y	NOM_ABL							
16	Bashkir	75	cover	X (cover) Y	покрывать	X (покрывать) Y		NOM	ACC	TR	TR							
16	Bashkir	76	remember	X (remember) Y	помнить	X (помнить) Y-а		NOM	ACC	TR	TR							
16	Bashkir	77	help	X (help) Y	помочь	X (помогать) Y-у		NOM	DAT	Y	NOM_DAT							
16	Bashkir	78	understand	X (understand) Y	понимать	X (понимать) Y		NOM	ACC	TR	TR							
16	Bashkir	79	hit#target#	X (hit) Y	попасть	X (попадать) в Y (молния в дом)		NOM	DAT	Y	NOM_DAT							
16	Bashkir	80	cut_oneself	X (cut oneself) with Y	порезаться	X (резаться) Y-ом		NOM	menan	Y	NOM_menan							
16	Bashkir	81	get_stuck	X (get stuck) to Y	прилипать	X (прилипать) к Y-у		NOM	DAT	Y	NOM_DAT							
16	Bashkir	82	lose#game#	X (lose) to Y	проиграть	X (проиграть) Y-у		NOM	ABL	Y	NOM_ABL							
16	Bashkir	83	be_glad	X (be glad) about Y	радоваться	X (радоваться) Y-у		NOM	DAT	Y	NOM_DAT							
16	Bashkir	84	speak	X (speak) with Y	разговаривать	X (разговаривать) с Y-ом		NOM	menan	Y	NOM_menan							
16	Bashkir	85	give_birth	X (give birth) to Y	рожать	X (рожать) Y-а		GEN	NOM	X	GEN_NOM							Спорная конструкция
16	Bashkir	86	drop	X (drop) Y	ронять	X (ронять) Y		NOM	ACC	TR	TR							
16	Bashkir	87	govern	X (govern) Y	руководить	X (руководить) Y		NOM	ACC	TR	TR							
16	Bashkir	88	miss	X (miss) Y	скучать	X (скучать) по Y-у		NOM	ACC	TR	TR							
16	Bashkir	89	follow	X (follow) Y	следовать	X (следовать) за Y-ом		*	*	*								
16	Bashkir	90	dismount	X (get down) from Y	слезать	X (слезать) с Y-a (с лошади)		NOM	ABL	Y	NOM_ABL							
16	Bashkir	91	listen	X (listen) to Y	слушать	X (слушать) Y		NOM	ACC	TR	TR							
16	Bashkir	92	obey	X (obey) Y	слушаться	X (слушаться) Y-a		*	*	*								
16	Bashkir	93	hear	X (hear) Y	слышать	X (слышать) Y		NOM	ACC	TR	TR							
16	Bashkir	94	mix	X (get mixed) with Y	смешаться	X (смешаться) с Y-ом		NOM	menan	Y	NOM_menan							
16	Bashkir	95	look	X (look) at Y	смотреть	X (смотреть) на Y		NOM	DAT	Y	NOM_DAT							
16	Bashkir	96	take_off	X (take off) Y	снимать	X (снимать) Y (рубашку)		NOM	ACC	TR	TR							
16	Bashkir	97	dream#sleeping#	X (dream) about Y	сниться	X-у (сниться) Y		*	*	*								
16	Bashkir	98	agree	X (agree) with Y	соглашаться	X (соглашаться) с Y-ом		NOM	menan	Y	NOM_menan							
16	Bashkir	99	have_a_quarrel	X (have a quarrel) with Y	ссориться	X (ссориться) с кем Y		NOM	menan	Y	NOM_menan							
16	Bashkir	100	cost	X (cost) Y	стоить	X (стоить) Y (один доллар)		NOM	ACC	TR	TR							
16	Bashkir	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а		NOM	DAT	Y	NOM_DAT							
16	Bashkir	102	pour	X (pour) Y	сыпать	X (сыпать) Y		NOM	ACC	TR	TR							
16	Bashkir	103	lose	X (lose) Y	терять	X (терять) Y		NOM	ACC	TR	TR							
16	Bashkir	104	sink	X (sink) in Y	тонуть	X (тонуть) в Y-е		NOM	DAT	Y	NOM_DAT							
16	Bashkir	105	kill	X (kill) Y	убивать	X (убивать) Y-а		NOM	ACC	TR	TR							
16	Bashkir	106	hit	X (hit) Y	ударить	X (ударять) Y-а		NOM	DAT	Y	NOM_DAT							
16	Bashkir	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а		NOM	ACC	TR	TR							
16	Bashkir	108	read	X (read) Y	читать	X (читать) Y-а		NOM	ACC	TR	TR							
16	Bashkir	109	move#bodypart#	X (move) Y	шевелить	X (шевелить) Y-ом		NOM	ACC	TR	TR							
16	Bashkir	110	respect	X (respect) Y	уважать	X (уважать) Y-а		NOM	ACC	TR	TR							
16	Bashkir	111	be_squeamish	X (be squeamish) about Y	брезговать	X (брезговать) Y-ом		NOM	ABL	Y	NOM_ABL							
16	Bashkir	112	be_content	X (be content) with	быть довольным	X (быть довольным) Y-ом		NOM	menan	Y	NOM_menan							
16	Bashkir	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a		NOM	DAT	Y	NOM_DAT							
16	Bashkir	114	trust	X (trust) Y	доверять	X (доверять) Y-у		*	*	*								
16	Bashkir	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а		NOM	ACC	TR	TR							
16	Bashkir	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у		NOM	ABL	Y	NOM_ABL							
16	Bashkir	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а		NOM	DAT	Y	NOM_DAT							
16	Bashkir	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у		NOM	DAT	Y	NOM_DAT							
16	Bashkir	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)		*	*	*								
16	Bashkir	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом		NOM	menan	Y	NOM_menan							
16	Bashkir	121	want	X (want) Y	хотеть	X (хотеть) Y-а		*	*	*								
16	Bashkir	122	have_a_grudge	X (have a grudge) against Y	сердиться	X (сердиться) на Y-а		NOM	DAT	Y	NOM_DAT							
16	Bashkir	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а		NOM	DAT	Y	NOM_DAT							
16	Bashkir	124	upset	X (upset) Y	огорчать	X (огорчать) Y-а		NOM	ACC	TR	TR							
16	Bashkir	125	marvel	X (marvel) at Y	поражаться	X (поражаться) Y-у		NOM	DAT	Y	NOM_DAT							
16	Bashkir	126	despise	X (despise) Y	презирать	X (презирать) Y-а		*	*	*								
16	Bashkir	127	get_upset	X (get upset) with Y	огорчаться	X (огорчаться) из-за Y-а		NOM	DAT	Y	NOM_DAT							
16	Bashkir	128	get_irritated	X (get irritated) with Y	раздражаться	X (раздражаться) на Y-а		*	*	*								
16	Bashkir	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у		*	*	*								
16	Bashkir	130	be_shy	X (be shy) about Y	стесняться	X (стесняться) Y-а		NOM	ABL	Y	NOM_ABL							
