language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
27	Azerbaijani	53	attack	X (attack) Y	напасть	X (нападать) на Y-а	hücum et-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом	dol-	NOM	ile	Y	NOM_ile							
27	Azerbaijani	55	find	X (find) Y	находить	X (находить) Y(-а)	tap-	NOM	ACC	TR	TR							
27	Azerbaijani	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a	catm-	GEN	NOM	X	GEN_NOM							Different from Azerbaijani obsolete
27	Azerbaijani	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а	nifrət ed-	NOM	ABL	Y	NOM_ABL							Different from Azerbaijani obsolete
27	Azerbaijani	58	like	X (like) Y	нравиться	X-у (нравиться) Y	xoşla-	NOM	DAT	Y	NOM_DAT							Different from Azerbaijani obsolete
27	Azerbaijani	59	need	X (need) Y	нуждаться	X (нуждаться) в Y-е	ehtiyac-ı  var	GEN	DAT	XY	GEN_DAT							Different from Azerbaijani obsolete
27	Azerbaijani	60	surround	X (surround) Y	окружать	X (окружать) Y (стена город)	əhatə ed-	NOM	ACC	TR	TR							
27	Azerbaijani	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y	qal-	GEN	NOM	X	GEN_NOM							Different from Azerbaijani obsolete
27	Azerbaijani	62	answer	X (answer) Y	отвечать	X (отвечать) Y-у	cavab ver-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	63	open	X (open) Y	открывать	X (открывать) Y	aç-	NOM	ACC	TR	TR							
27	Azerbaijani	64	be_different	X (be different) from Y	отличаться	X (отличаться) от Y-а	fərqli-	NOM	ABL	Y	NOM_ABL							
27	Azerbaijani	65	fall_behind	X (fall behind) Y	отстать	X (отставать) от Y-а	geridə qal-	NOM	ABL	Y	NOM_ABL							
27	Azerbaijani	66	plough	X (plough) Y	пахать	X (пахать) Y	bellə-	NOM	ACC	TR	TR							
27	Azerbaijani	67	smell	X (smell) like / of Y	пахнуть	X (пахнуть) Y-ом	qox-	NOM	ACC	TR	TR							Impossible to determine whether different from Azerbaijani obsolete
27	Azerbaijani	68	cross	X (cross) Y	пересечь	X (пересекать) Y (улицу) 	keç-	NOM	ACC	TR	TR							
27	Azerbaijani	69	sing	X (sing) Y	петь	X (петь) Y	oxu-	NOM	ACC	TR	TR							
27	Azerbaijani	70	write	X (write) Y	писать	X (писать) Y	yaz-	NOM	ACC	TR	TR							
27	Azerbaijani	71	drink	X (drink) Y	пить	X (пить) Y	iç-	NOM	ACC	TR	TR							
27	Azerbaijani	72	melt	X (melt) Y	плавить	X (плавить) Y	ərit	NOM	ACC	TR	TR							
27	Azerbaijani	73	match	X (match) Y	подходить	X (подходить) к Y-у (пояс к платью)	ged-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	74	leave	X (leave) Y	покидать	X (покидать) Y(-а)	tərk elə-	NOM	ACC	TR	TR							
27	Azerbaijani	75	cover	X (cover) Y	покрывать	X (покрывать) Y	ört-	NOM	ACC	TR	TR							
27	Azerbaijani	76	remember	X (remember) Y	помнить	X (помнить) Y-а	xatırla-	NOM	ACC	TR	TR							
27	Azerbaijani	77	help	X (help) Y	помочь	X (помогать) Y-у	kömək et-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	78	understand	X (understand) Y	понимать	X (понимать) Y	anlay-	NOM	ACC	TR	TR							
27	Azerbaijani	79	hit#target#	X (hit) Y	попасть	X (попадать) в Y (молния в дом)	düş-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	80	cut_oneself	X (cut oneself) with Y	порезаться	X (резаться) Y-ом	özün-ü  kəs-	NOM	COM	Y	NOM_COM							Different from Azerbaijani obsolete
27	Azerbaijani	81	get_stuck	X (get stuck) to Y	прилипать	X (прилипать) к Y-у	yapış-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	82	lose#game#	X (lose) to Y	проиграть	X (проиграть) Y-у	uduz-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	83	be_glad	X (be glad) about Y	радоваться	X (радоваться) Y-у	sevin-	NOM	DAT	Y	NOM_DAT							Impossible to determine whether different from Azerbaijani obsolete
27	Azerbaijani	84	speak	X (speak) with Y	разговаривать	X (разговаривать) с Y-ом	danış-	NOM	ile	Y	NOM_ile							
27	Azerbaijani	85	give_birth	X (give birth) to Y	рожать	X (рожать) Y-а	doğ-	NOM	ACC	TR	TR							
27	Azerbaijani	86	drop	X (drop) Y	ронять	X (ронять) Y	sal-	NOM	ACC	TR	TR							
27	Azerbaijani	87	govern	X (govern) Y	руководить	X (руководить) Y	idarə ed-	NOM	ACC	TR	TR							
27	Azerbaijani	88	miss	X (miss) Y	скучать	X (скучать) по Y-у	darix-	NOM	ucun	Y	NOM_ucun							Impossible to determine whether different from Azerbaijani obsolete
27	Azerbaijani	89	follow	X (follow) Y	следовать	X (следовать) за Y-ом	təqib ed-	NOM	ACC	TR	TR							Impossible to determine whether different from Azerbaijani obsolete
27	Azerbaijani	90	dismount	X (get down) from Y	слезать	X (слезать) с Y-a (с лошади)	düş-	NOM	ABL	Y	NOM_ABL							
27	Azerbaijani	91	listen	X (listen) to Y	слушать	X (слушать) Y	qulaq as-	NOM	DAT	Y	NOM_DAT							Different from Azerbaijani obsolete
27	Azerbaijani	92	obey	X (obey) Y	слушаться	X (слушаться) Y-a	söz-ün-ə bax-	*	*	*								
27	Azerbaijani	93	hear	X (hear) Y	слышать	X (слышать) Y	eşid-	NOM	ACC	TR	TR							
27	Azerbaijani	94	mix	X (get mixed) with Y	смешаться	X (смешаться) с Y-ом	qarış-	NOM	ile	Y	NOM_ile							
27	Azerbaijani	95	look	X (look) at Y	смотреть	X (смотреть) на Y	bax-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	96	take_off	X (take off) Y	снимать	X (снимать) Y (рубашку)	soyun-	NOM	ACC	TR	TR							
27	Azerbaijani	97	dream#sleeping#	X (dream) about Y	сниться	X-у (сниться) Y	yuxu-sun-da gör-	NOM	ACC	TR	TR							
27	Azerbaijani	98	agree	X (agree) with Y	соглашаться	X (соглашаться) с Y-ом	razılaş-	NOM	ile	Y	NOM_ile							
27	Azerbaijani	99	have_a_quarrel	X (have a quarrel) with Y	ссориться	X (ссориться) с кем Y	dalaş-	NOM	ile	Y	NOM_ile							
27	Azerbaijani	100	cost	X (cost) Y	стоить	X (стоить) Y (один доллар)	qiymət-i var	*	*	*								Impossible to determine whether different from Azerbaijani obsolete
27	Azerbaijani	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а	güllə vur-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	102	pour	X (pour) Y	сыпать	X (сыпать) Y	tök-	NOM	ACC	TR	TR							
27	Azerbaijani	103	lose	X (lose) Y	терять	X (терять) Y	itir-	NOM	ACC	TR	TR							
27	Azerbaijani	104	sink	X (sink) in Y	тонуть	X (тонуть) в Y-е	bat-	NOM	LOC	Y	NOM_LOC							
27	Azerbaijani	105	kill	X (kill) Y	убивать	X (убивать) Y-а	öldür-	NOM	ACC	TR	TR							
27	Azerbaijani	106	hit	X (hit) Y	ударить	X (ударять) Y-а	vur-	NOM	ACC	TR	TR							
27	Azerbaijani	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а	öp-	NOM	ACC	TR	TR							
27	Azerbaijani	108	read	X (read) Y	читать	X (читать) Y-а	oxu-	NOM	ACC	TR	TR							
27	Azerbaijani	109	move#bodypart#	X (move) Y	шевелить	X (шевелить) Y-ом	tərpət-	NOM	ACC	TR	TR							
27	Azerbaijani	110	respect	X (respect) Y	уважать	X (уважать) Y-а	hörmət eləy-	NOM	DAT	Y	NOM_DAT							Different from Azerbaijani obsolete
27	Azerbaijani	111	be_squeamish	X (be squeamish) about Y	брезговать	X (брезговать) Y-ом	ırgən-	NOM	ABL	Y	NOM_ABL							
27	Azerbaijani	112	be_content	X (be content) with	быть довольным	X (быть довольным) Y-ом	razı-	NOM	ABL	Y	NOM_ABL							Impossible to determine whether different from Azerbaijani obsolete
27	Azerbaijani	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a	aşiq ol-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	114	trust	X (trust) Y	доверять	X (доверять) Y-у	inan-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а	yazıq-ı gəl-ir	GEN	DAT	XY	GEN_DAT							
27	Azerbaijani	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у	həsəd eləy-	NOM	DAT	Y	NOM_DAT							Impossible to determine whether different from Azerbaijani obsolete
27	Azerbaijani	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а	qəzəblən-	NOM	DAT	Y	NOM_DAT							Different from Azerbaijani obsolete
27	Azerbaijani	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у	təəccublən-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)	sev-	NOM	ACC	TR	TR							
27	Azerbaijani	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом	ləzzət-in-ı al-	*	*	*								Impossible to determine whether different from Azerbaijani obsolete
27	Azerbaijani	121	want	X (want) Y	хотеть	X (хотеть) Y-а	istə-	NOM	ACC	TR	TR							
27	Azerbaijani	122	have_a_grudge	X (have a grudge) against Y	сердиться	X (сердиться) на Y-а	acıqlan-	NOM	DAT	Y	NOM_DAT							Different from Azerbaijani obsolete
27	Azerbaijani	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а	küs-	NOM	DAT	Y	NOM_DAT							Different from Azerbaijani obsolete
27	Azerbaijani	124	upset	X (upset) Y	огорчать	X (огорчать) Y-а	üz-	NOM	ACC	TR	TR							
27	Azerbaijani	125	marvel	X (marvel) at Y	поражаться	X (поражаться) Y-у	təəccublən-	NOM	DAT	Y	NOM_DAT							
27	Azerbaijani	126	despise	X (despise) Y	презирать	X (презирать) Y-а	zəhləsi1 ged-	GEN	ABL	XY	GEN_ABL							Different from Azerbaijani obsolete
27	Azerbaijani	127	get_upset	X (get upset) with Y	огорчаться	X (огорчаться) из-за Y-а	üz-ül-	NOM	DATgore	Y	NOM_DATgore							Different from Azerbaijani obsolete
27	Azerbaijani	128	get_irritated	X (get irritated) with Y	раздражаться	X (раздражаться) на Y-а	hirslən-	NOM	DAT	Y	NOM_DAT							Different from Azerbaijani obsolete
27	Azerbaijani	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у	xoşlan-	NOM	ABL	Y	NOM_ABL							Different from Azerbaijani obsolete
27	Azerbaijani	130	be_shy	X (be shy) about Y	стесняться	X (стесняться) Y-а	utan-	NOM	ABL	Y	NOM_ABL							
