language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
33	Italian	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	pensare	SBJ	a	Y	SBJ_a							
33	Italian	26	eat	X (eat) Y	есть	X (есть) Y	mangiare	SBJ	DO	TR	TR							
33	Italian	27	fry	X (fry) Y	жарить	X (жарить) Y	friggere	SBJ	DO	TR	TR							
33	Italian	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	aspettare	SBJ	DO	TR	TR							
33	Italian	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	dimenticarsi	SBJ	di	Y	SBJ_di							REFL
33	Italian	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	dependere	SBJ	da	Y	SBJ_da							
33	Italian	31	call	X (call) Y	звать	X (звать) Y-а	chiamare	SBJ	DO	TR	TR							
33	Italian	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	conoscere	*	*	*								совпало с 33 (TR)
33	Italian	33	know	X (know) Y	знать 	X (знать) Y-а	conoscere	SBJ	DO	TR	TR							
33	Italian	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	suonare	SBJ	DO	TR	TR							
33	Italian	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	evitare	SBJ	DO	TR	TR							
33	Italian	36	make	X (make) Y	изготовить	X (изготовить) Y	fabbricare	SBJ	DO	TR	TR							
33	Italian	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	schernire	SBJ	DO	TR	TR							
33	Italian	38	have	X (have) Y	иметь	X (иметь) Y	avere	SBJ	DO	TR	TR							
33	Italian	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	cercare	SBJ	DO	TR	TR							
33	Italian	40	paint	X (paint) Y	красить	X (красить) Y	pitturare	SBJ	DO	TR	TR							
33	Italian	41	bite	X (bite) Y	кусать	X (кусать) Y-а	mordere	SBJ	DO	TR	TR							
33	Italian	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а	perdere	*	*	*								совпало с 103
33	Italian	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)	cercare de catturare	*	*	*								Пытаться поймать
33	Italian	44	break	X (break) Y	ломать	X (ломать) Y	rompere	SBJ	DO	TR	TR							
33	Italian	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у	lusingare	SBJ	DO	TR	TR							
33	Italian	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)	amare	SBJ	DO	TR	TR							REFL
33	Italian	47	wave	X (wave) Y	махать	X (махать) Y-ом	agitare	SBJ	DO	TR	TR							
33	Italian	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е	sognare	SBJ	DO	TR	TR							
33	Italian	49	wash	X (wash) Y	мыть	X (мыть) Y	lavare	SBJ	DO	TR	TR							
33	Italian	50	put_on	X (put_on) Y	надевать	X (надевать) Y	mettersi	SBJ	DO	TR	TR							
33	Italian	51	be_called	X (be_called) Y	называться	X (называться) Y	chiamarsi	*	*	*								думать!
33	Italian	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а	punire	SBJ	DO	TR	TR							
33	Italian	53	attack	X (attack) Y	напасть	X (нападать) на Y-а	aggredire	SBJ	DO	TR	TR							
33	Italian	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом	riempirsi	SBJ	di	Y	SBJ_di							REFL
33	Italian	55	find	X (find) Y	находить	X (находить) Y(-а)	trovare	SBJ	DO	TR	TR							
33	Italian	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a	mancare	a	SBJ	X	a_SBJ							
33	Italian	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а	odiare	SBJ	DO	TR	TR							
33	Italian	58	like	X (like) Y	нравиться	X-у (нравиться) Y	piacere	a	SBJ	X	a_SBJ							
33	Italian	59	need	X (need) Y	нуждаться	X (нуждаться) в Y-е	servire	a	SBJ	X	a_SBJ							
33	Italian	60	surround	X (surround) Y	окружать	X (окружать) Y (стена город)	circonda	SBJ	DO	TR	TR							
33	Italian	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y	rimanere	a	SBJ	X	a_SBJ							
33	Italian	62	answer	X (answer) Y	отвечать	X (отвечать) Y-у	rispondere	SBJ	a	Y	SBJ_a							
33	Italian	63	open	X (open) Y	открывать	X (открывать) Y	aprire	SBJ	DO	TR	TR							
33	Italian	64	be_different	X (be different) from Y	отличаться	X (отличаться) от Y-а	essere diverso	SBJ	da	Y	SBJ_da							NV
33	Italian	65	fall_behind	X (fall behind) Y	отстать	X (отставать) от Y-а	rimanere indietro	*	*	*								одноместный
33	Italian	66	plough	X (plough) Y	пахать	X (пахать) Y	arare	SBJ	DO	TR	TR							
33	Italian	67	smell	X (smell) like / of Y	пахнуть	X (пахнуть) Y-ом	sapere	SBJ	di	Y	SBJ_di							
33	Italian	68	cross	X (cross) Y	пересечь	X (пересекать) Y (улицу) 	attraversare	SBJ	DO	TR	TR							
33	Italian	69	sing	X (sing) Y	петь	X (петь) Y	cantare	SBJ	DO	TR	TR							
33	Italian	70	write	X (write) Y	писать	X (писать) Y	scrivere	SBJ	DO	TR	TR							
33	Italian	71	drink	X (drink) Y	пить	X (пить) Y	bere	SBJ	DO	TR	TR							
33	Italian	72	melt	X (melt) Y	плавить	X (плавить) Y	fondere	SBJ	DO	TR	TR							
33	Italian	73	match	X (match) Y	подходить	X (подходить) к Y-у (пояс к платью)	abbinarsi	SBJ	a	Y	SBJ_a							REFL
33	Italian	74	leave	X (leave) Y	покидать	X (покидать) Y(-а)	lasciare	SBJ	DO	TR	TR							
33	Italian	75	cover	X (cover) Y	покрывать	X (покрывать) Y	coprire	SBJ	DO	TR	TR							
33	Italian	76	remember	X (remember) Y	помнить	X (помнить) Y-а	ricordare	SBJ	DO	TR	TR							CAUS’
33	Italian	77	help	X (help) Y	помочь	X (помогать) Y-у	aiutare	SBJ	DO	TR	TR							
33	Italian	78	understand	X (understand) Y	понимать	X (понимать) Y	capire	SBJ	DO	TR	TR							
33	Italian	79	hit#target#	X (hit) Y	попасть	X (попадать) в Y (молния в дом)	finire	SBJ	in	Y	SBJ_in							
33	Italian	80	cut_oneself	X (cut oneself) with Y	порезаться	X (резаться) Y-ом	tagliarsi	SBJ	con	Y	SBJ_con							REFL
33	Italian	81	get_stuck	X (get stuck) to Y	прилипать	X (прилипать) к Y-у	appiccicarsi	SBJ	a	Y	SBJ_a							REFL
33	Italian	82	lose#game#	X (lose) to Y	проиграть	X (проиграть) Y-у	perdere	SBJ	con	Y	SBJ_con							совпало с 103 (но там другая модель)
33	Italian	83	be_glad	X (be glad) about Y	радоваться	X (радоваться) Y-у	rallegrarsi	SBJ	per	Y	SBJ_per							
33	Italian	84	speak	X (speak) with Y	разговаривать	X (разговаривать) с Y-ом	parlare	SBJ	con	Y	SBJ_con							
33	Italian	85	give_birth	X (give birth) to Y	рожать	X (рожать) Y-а	partorire	SBJ	DO	TR	TR							
33	Italian	86	drop	X (drop) Y	ронять	X (ронять) Y	far cadere	SBJ	DO	TR	TR							
33	Italian	87	govern	X (govern) Y	руководить	X (руководить) Y	dirigere	SBJ	DO	TR	TR							
33	Italian	88	miss	X (miss) Y	скучать	X (скучать) по Y-у	mancare	*	*	*								Решил не брать, совпадает с 56 (a NOM)
33	Italian	89	follow	X (follow) Y	следовать	X (следовать) за Y-ом	seguire	SBJ	DO	TR	TR							REFL
33	Italian	90	dismount	X (get down) from Y	слезать	X (слезать) с Y-a (с лошади)	smontare	SBJ	da	Y	SBJ_da							
33	Italian	91	listen	X (listen) to Y	слушать	X (слушать) Y	ascoltare	SBJ	DO	TR	TR							Совпал с 48
33	Italian	92	obey	X (obey) Y	слушаться	X (слушаться) Y-a	obbedire	SBJ	a	Y	SBJ_a							
33	Italian	93	hear	X (hear) Y	слышать	X (слышать) Y	sentire	SBJ	DO	TR	TR							
33	Italian	94	mix	X (get mixed) with Y	смешаться	X (смешаться) с Y-ом	fondersi	SBJ	con	Y	SBJ_con							REFL
33	Italian	95	look	X (look) at Y	смотреть	X (смотреть) на Y	guardare	SBJ	DO	TR	TR							
33	Italian	96	take_off	X (take off) Y	снимать	X (снимать) Y (рубашку)	levarsi	SBJ	DO	TR	TR							
33	Italian	97	dream#sleeping#	X (dream) about Y	сниться	X-у (сниться) Y	sognare	*	*	*								совпадает с 48 (почему-то решил не брать)
33	Italian	98	agree	X (agree) with Y	соглашаться	X (соглашаться) с Y-ом	concordare	SBJ	con	Y	SBJ_con							
33	Italian	99	have_a_quarrel	X (have a quarrel) with Y	ссориться	X (ссориться) с кем Y	littigare	SBJ	con	Y	SBJ_con							
33	Italian	100	cost	X (cost) Y	стоить	X (стоить) Y (один доллар)	costare	*	*	*								думать!
33	Italian	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а	sparare	SBJ	a	Y	SBJ_a							
33	Italian	102	pour	X (pour) Y	сыпать	X (сыпать) Y	mettere	SBJ	DO	TR	TR							
33	Italian	103	lose	X (lose) Y	терять	X (терять) Y	perdere	SBJ	DO	TR	TR							совпало с 42 (его мы не взяли, как периферийное значение) и 82 (там другая модель)
33	Italian	104	sink	X (sink) in Y	тонуть	X (тонуть) в Y-е	affondare	SBJ	in	Y	SBJ_in							
33	Italian	105	kill	X (kill) Y	убивать	X (убивать) Y-а	uccidere	SBJ	DO	TR	TR							
33	Italian	106	hit	X (hit) Y	ударить	X (ударять) Y-а	colpire	SBJ	DO	TR	TR							
33	Italian	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а	baciare	SBJ	DO	TR	TR							
33	Italian	108	read	X (read) Y	читать	X (читать) Y-а	leggere	SBJ	DO	TR	TR							REFL
33	Italian	109	move#bodypart#	X (move) Y	шевелить	X (шевелить) Y-ом	muovere	SBJ	DO	TR	TR							
33	Italian	110	respect	X (respect) Y	уважать	X (уважать) Y-а	rispettare	SBJ	DO	TR	TR							CV
33	Italian	111	be_squeamish	X (be squeamish) about Y	брезговать	X (брезговать) Y-ом	schifarsi	SBJ	di	Y	SBJ_di							REFL
33	Italian	112	be_content	X (be content) with	быть довольным	X (быть довольным) Y-ом	essere contento	SBJ	di	Y	SBJ_di							NV
33	Italian	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a	innamorarsi	SBJ	di	Y	SBJ_di							REFL
33	Italian	114	trust	X (trust) Y	доверять	X (доверять) Y-у	fidarsi	SBJ	di	Y	SBJ_di							REFL
33	Italian	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а	avere pieta	SBJ	di	Y	SBJ_di							CV
33	Italian	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у	invidiare	SBJ	DO	TR	TR							
33	Italian	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а	essere arrabbiato	SBJ	con	Y	SBJ_con							NV
33	Italian	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у	rimanere sorpreso	SBJ	da	Y	SBJ_da							NV
33	Italian	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)	piacere	*	*	*								совпадает с 58 (a NOM)
33	Italian	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом	godersi	SBJ	DO	TR	TR							
33	Italian	121	want	X (want) Y	хотеть	X (хотеть) Y-а	volere	SBJ	DO	TR	TR							
33	Italian	122	have_a_grudge	X (have a grudge) against Y	сердиться	X (сердиться) на Y-а	essere arrabbiato	*	*	*								Совпало с 117
33	Italian	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а	rimanerci male	SBJ	con	Y	SBJ_con							NV
33	Italian	124	upset	X (upset) Y	огорчать	X (огорчать) Y-а	rendere triste	SBJ	DO	TR	TR							
33	Italian	125	marvel	X (marvel) at Y	поражаться	X (поражаться) Y-у	rimanere stupito	SBJ	da	Y	SBJ_da							NV
33	Italian	126	despise	X (despise) Y	презирать	X (презирать) Y-а	disprezzare	SBJ	DO	TR	TR							
33	Italian	127	get_upset	X (get upset) with Y	огорчаться	X (огорчаться) из-за Y-а	rammaricarsi	SBJ	per	Y	SBJ_per							
33	Italian	128	get_irritated	X (get irritated) with Y	раздражаться	X (раздражаться) на Y-а	adirarsi 	SBJ	con	Y	SBJ_con							REFL
33	Italian	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у	stare simpatico	a	SBJ	X	a_SBJ							NV
33	Italian	130	be_shy	X (be shy) about Y	стесняться	X (стесняться) Y-а	vergognarsi	SBJ	di	Y	SBJ_di							REFL
