language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
43	Erzya	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом					NOMlangINE							
43	Erzya	38	have	X (have) Y	иметь	X (иметь) Y					GENNOM							
43	Erzya	39	look_for	X (look for) Y	искать	X (искать) Y(-а)					TR							
43	Erzya	40	paint	X (paint) Y	красить	X (красить) Y					TR							
43	Erzya	41	bite	X (bite) Y	кусать	X (кусать) Y-а					TR							
43	Erzya	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а					NOMABE							
43	Erzya	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)					TR							
43	Erzya	44	break	X (break) Y	ломать	X (ломать) Y					TR							
43	Erzya	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у												
43	Erzya	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)					TR							
43	Erzya	47	wave	X (wave) Y	махать	X (махать) Y-ом					NOMINE							
43	Erzya	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е					NOMABL							
43	Erzya	49	wash	X (wash) Y	мыть	X (мыть) Y					TR							
43	Erzya	50	put_on	X (put_on) Y	надевать	X (надевать) Y					TR							
43	Erzya	51	be_called	X (be_called) Y	называться	X (называться) Y												
43	Erzya	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а					TR							
43	Erzya	53	attack	X (attack) Y	напасть	X (нападать) на Y-а					NOMlangILL							
43	Erzya	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом					NOMABL							
43	Erzya	55	find	X (find) Y	находить	X (находить) Y(-а)					TR							
43	Erzya	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a					DATNOM							
43	Erzya	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а					TR							
43	Erzya	58	like	X (like) Y	нравиться	X-у (нравиться) Y												
43	Erzya	59	need	X (need) Y	нуждаться	X (нуждаться) в Y-е					DATNOM							
43	Erzya	60	surround	X (surround) Y	окружать	X (окружать) Y (стена город)												
43	Erzya	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y					GENNOM							
43	Erzya	62	answer	X (answer) Y	отвечать	X (отвечать) Y-у					NOMDAT							
43	Erzya	63	open	X (open) Y	открывать	X (открывать) Y					TR							
43	Erzya	64	be_different	X (be different) from Y	отличаться	X (отличаться) от Y-а					NOMejELA							
43	Erzya	65	fall_behind	X (fall behind) Y	отстать	X (отставать) от Y-а					NOMejELA							
43	Erzya	66	plough	X (plough) Y	пахать	X (пахать) Y					TR							
43	Erzya	67	smell	X (smell) like / of Y	пахнуть	X (пахнуть) Y-ом												
43	Erzya	68	cross	X (cross) Y	пересечь	X (пересекать) Y (улицу) 												
43	Erzya	69	sing	X (sing) Y	петь	X (петь) Y					TR							
43	Erzya	70	write	X (write) Y	писать	X (писать) Y					TR							
43	Erzya	71	drink	X (drink) Y	пить	X (пить) Y					TR							
43	Erzya	72	melt	X (melt) Y	плавить	X (плавить) Y					TR							
43	Erzya	73	match	X (match) Y	подходить	X (подходить) к Y-у (пояс к платью)					NOMDAT							
43	Erzya	74	leave	X (leave) Y	покидать	X (покидать) Y(-а)					TR							
43	Erzya	75	cover	X (cover) Y	покрывать	X (покрывать) Y					TR							
43	Erzya	76	remember	X (remember) Y	помнить	X (помнить) Y-а					TR							
43	Erzya	77	help	X (help) Y	помочь	X (помогать) Y-у					NOMDAT							
43	Erzya	78	understand	X (understand) Y	понимать	X (понимать) Y					TR							
43	Erzya	79	hit#target#	X (hit) Y	попасть	X (попадать) в Y (молния в дом)					NOMILL							
43	Erzya	80	cut_oneself	X (cut oneself) with Y	порезаться	X (резаться) Y-ом					NOMINE							
43	Erzya	81	get_stuck	X (get stuck) to Y	прилипать	X (прилипать) к Y-у					NOMDAT							
43	Erzya	82	lose#game#	X (lose) to Y	проиграть	X (проиграть) Y-у												
43	Erzya	83	be_glad	X (be glad) about Y	радоваться	X (радоваться) Y-у					NOMDAT							
43	Erzya	84	speak	X (speak) with Y	разговаривать	X (разговаривать) с Y-ом					NOMmarto							
43	Erzya	85	give_birth	X (give birth) to Y	рожать	X (рожать) Y-а					TR							
43	Erzya	86	drop	X (drop) Y	ронять	X (ронять) Y					TR							
43	Erzya	87	govern	X (govern) Y	руководить	X (руководить) Y												
43	Erzya	88	miss	X (miss) Y	скучать	X (скучать) по Y-у					NOMkiINE							
43	Erzya	89	follow	X (follow) Y	следовать	X (следовать) за Y-ом												
43	Erzya	90	dismount	X (get down) from Y	слезать	X (слезать) с Y-a (с лошади)					NOMlangELA							
43	Erzya	91	listen	X (listen) to Y	слушать	X (слушать) Y					TR							
43	Erzya	92	obey	X (obey) Y	слушаться	X (слушаться) Y-a					NOMejINE							
43	Erzya	93	hear	X (hear) Y	слышать	X (слышать) Y					TR							
43	Erzya	94	mix	X (get mixed) with Y	смешаться	X (смешаться) с Y-ом					NOMmarto							
43	Erzya	95	look	X (look) at Y	смотреть	X (смотреть) на Y					NOMlangILL							
43	Erzya	96	take_off	X (take off) Y	снимать	X (снимать) Y (рубашку)					TR							
43	Erzya	97	dream#sleeping#	X (dream) about Y	сниться	X-у (сниться) Y												
43	Erzya	98	agree	X (agree) with Y	соглашаться	X (соглашаться) с Y-ом					NOMmarto							
43	Erzya	99	have_a_quarrel	X (have a quarrel) with Y	ссориться	X (ссориться) с кем Y					NOMmarto							
43	Erzya	100	cost	X (cost) Y	стоить	X (стоить) Y (один доллар)												
43	Erzya	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а					NOMjonLAT							
43	Erzya	102	pour	X (pour) Y	сыпать	X (сыпать) Y					TR							
43	Erzya	103	lose	X (lose) Y	терять	X (терять) Y					TR							
43	Erzya	104	sink	X (sink) in Y	тонуть	X (тонуть) в Y-е					NOMILL							
43	Erzya	105	kill	X (kill) Y	убивать	X (убивать) Y-а					TR							
43	Erzya	106	hit	X (hit) Y	ударить	X (ударять) Y-а					TR							
43	Erzya	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а					TR							
43	Erzya	108	read	X (read) Y	читать	X (читать) Y-а					TR							
43	Erzya	109	move#bodypart#	X (move) Y	шевелить	X (шевелить) Y-ом					TR							
43	Erzya	110	respect	X (respect) Y	уважать	X (уважать) Y-а												
43	Erzya	111	be_squeamish	X (be squeamish) about Y	брезговать	X (брезговать) Y-ом					NOMABL							
43	Erzya	112	be_content	X (be content) with	быть довольным	X (быть довольным) Y-ом												
43	Erzya	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a												
43	Erzya	114	trust	X (trust) Y	доверять	X (доверять) Y-у					NOMDAT							
43	Erzya	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а					NOMejINE							
43	Erzya	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у					NOMlangILL							
43	Erzya	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а					NOMlangILL							
43	Erzya	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у												
43	Erzya	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)					TR							
43	Erzya	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом					NOMINE							
43	Erzya	121	want	X (want) Y	хотеть	X (хотеть) Y-а												
43	Erzya	122	have_a_grudge	X (have a grudge) against Y	сердиться	X (сердиться) на Y-а					NOMlangILL							
43	Erzya	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а					NOMlangILL							
43	Erzya	124	upset	X (upset) Y	огорчать	X (огорчать) Y-а					TR							
43	Erzya	125	marvel	X (marvel) at Y	поражаться	X (поражаться) Y-у												
43	Erzya	126	despise	X (despise) Y	презирать	X (презирать) Y-а												
43	Erzya	127	get_upset	X (get upset) with Y	огорчаться	X (огорчаться) из-за Y-а												
43	Erzya	128	get_irritated	X (get irritated) with Y	раздражаться	X (раздражаться) на Y-а					NOMlangILL							
43	Erzya	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у												
43	Erzya	130	be_shy	X (be shy) about Y	стесняться	X (стесняться) Y-а					NOMejELA							
