language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
10	German	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а		NOM	vonDAT	Y	NOM_vonDAT							
10	German	31	call	X (call) Y	звать	X (звать) Y-а		NOM	ACC	TR	TR							
10	German	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом		NOM	ACC	TR	TR							
10	German	33	know	X (know) Y	знать 	X (знать) Y-а		NOM	ACC	TR	TR							
10	German	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е		NOM	aufDAT	Y	NOM_aufDAT							
10	German	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а		NOM	ACC	TR	TR							
10	German	36	make	X (make) Y	изготовить	X (изготовить) Y		NOM	ACC	TR	TR							
10	German	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом		NOM	uberDAT	Y	NOM_uberDAT							
10	German	38	have	X (have) Y	иметь	X (иметь) Y		NOM	ACC	TR	TR							
10	German	39	look_for	X (look for) Y	искать	X (искать) Y(-а)		NOM	ACC	TR	TR							
10	German	40	paint	X (paint) Y	красить	X (красить) Y		NOM	ACC	TR	TR							
10	German	41	bite	X (bite) Y	кусать	X (кусать) Y-а		NOM	ACC	TR	TR							
10	German	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а		NOM	ACC	TR	TR							
10	German	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)		NOM	ACC	TR	TR							
10	German	44	break	X (break) Y	ломать	X (ломать) Y		NOM	ACC	TR	TR							
10	German	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у		NOM	DAT	Y	NOM_DAT							
10	German	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)		NOM	ACC	TR	TR							
10	German	47	wave	X (wave) Y	махать	X (махать) Y-ом		NOM	ACC	TR	TR							
10	German	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е		NOM	vonDAT	Y	NOM_vonDAT							
10	German	49	wash	X (wash) Y	мыть	X (мыть) Y		NOM	ACC	TR	TR							
10	German	50	put_on	X (put_on) Y	надевать	X (надевать) Y		NOM	ACC	TR	TR							
10	German	51	be_called	X (be_called) Y	называться	X (называться) Y	genannt werden	NOM	NOM	Y	NOM_NOM							Passiv
10	German	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а		NOM	ACC	TR	TR							
10	German	53	attack	X (attack) Y	напасть	X (нападать) на Y-а		NOM	ACC	TR	TR							
10	German	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом		NOM	mitDAT	Y	NOM_mitDAT							
10	German	55	find	X (find) Y	находить	X (находить) Y(-а)		NOM	ACC	TR	TR							
10	German	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a		DAT	NOM	X	DAT_NOM							
10	German	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а		NOM	ACC	TR	TR							
10	German	58	like	X (like) Y	нравиться	X-у (нравиться) Y		DAT	NOM	X	DAT_NOM							
10	German	59	need	X (need) Y	нуждаться	X (нуждаться) в Y-е		NOM	ACC	TR	TR							
10	German	60	surround	X (surround) Y	окружать	X (окружать) Y (стена город)		NOM	ACC	TR	TR							
10	German	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y		*	*	*								
10	German	62	answer	X (answer) Y	отвечать	X (отвечать) Y-у		NOM	DAT	Y	NOM_DAT							
10	German	63	open	X (open) Y	открывать	X (открывать) Y		NOM	ACC	TR	TR							
10	German	64	be_different	X (be different) from Y	отличаться	X (отличаться) от Y-а		NOM	vonDAT	Y	NOM_vonDAT							
10	German	65	fall_behind	X (fall behind) Y	отстать	X (отставать) от Y-а		NOM	vonDAT	Y	NOM_vonDAT							
10	German	66	plough	X (plough) Y	пахать	X (пахать) Y		NOM	ACC	TR	TR							
10	German	67	smell	X (smell) like / of Y	пахнуть	X (пахнуть) Y-ом		NOM	nachDAT	Y	NOM_nachDAT							
10	German	68	cross	X (cross) Y	пересечь	X (пересекать) Y (улицу) 		NOM	ACC	TR	TR							
10	German	69	sing	X (sing) Y	петь	X (петь) Y		NOM	ACC	TR	TR							
10	German	70	write	X (write) Y	писать	X (писать) Y		NOM	ACC	TR	TR							
10	German	71	drink	X (drink) Y	пить	X (пить) Y		NOM	ACC	TR	TR							
10	German	72	melt	X (melt) Y	плавить	X (плавить) Y		NOM	ACC	TR	TR							
10	German	73	match	X (match) Y	подходить	X (подходить) к Y-у (пояс к платью)		NOM	zuDAT	Y	NOM_zuDAT							
10	German	74	leave	X (leave) Y	покидать	X (покидать) Y(-а)		NOM	ACC	TR	TR							
10	German	75	cover	X (cover) Y	покрывать	X (покрывать) Y		NOM	ACC	TR	TR							
10	German	76	remember	X (remember) Y	помнить	X (помнить) Y-а		NOM	anACC	Y	NOM_anACC							
10	German	77	help	X (help) Y	помочь	X (помогать) Y-у		NOM	DAT	Y	NOM_DAT							
10	German	78	understand	X (understand) Y	понимать	X (понимать) Y		NOM	ACC	TR	TR							
10	German	79	hit#target#	X (hit) Y	попасть	X (попадать) в Y (молния в дом)		NOM	ACC	TR	TR							
10	German	80	cut_oneself	X (cut oneself) with Y	порезаться	X (резаться) Y-ом		NOM	mitDAT	Y	NOM_mitDAT							
10	German	81	get_stuck	X (get stuck) to Y	прилипать	X (прилипать) к Y-у		NOM	anDAT	Y	NOM_anDAT							
10	German	82	lose#game#	X (lose) to Y	проиграть	X (проиграть) Y-у		NOM	gegenACC	Y	NOM_gegenACC							
10	German	83	be_glad	X (be glad) about Y	радоваться	X (радоваться) Y-у		NOM	uberDAT	Y	NOM_uberDAT							
10	German	84	speak	X (speak) with Y	разговаривать	X (разговаривать) с Y-ом		NOM	mitDAT	Y	NOM_mitDAT							
10	German	85	give_birth	X (give birth) to Y	рожать	X (рожать) Y-а		NOM	ACC	TR	TR							
10	German	86	drop	X (drop) Y	ронять	X (ронять) Y		NOM	ACC	TR	TR							
10	German	87	govern	X (govern) Y	руководить	X (руководить) Y		NOM	ACC	TR	TR							
10	German	88	miss	X (miss) Y	скучать	X (скучать) по Y-у		NOM	nachDAT	Y	NOM_nachDAT							
10	German	89	follow	X (follow) Y	следовать	X (следовать) за Y-ом		NOM	DAT	Y	NOM_DAT							
10	German	90	dismount	X (get down) from Y	слезать	X (слезать) с Y-a (с лошади)		NOM	vonDAT	Y	NOM_vonDAT							
10	German	91	listen	X (listen) to Y	слушать	X (слушать) Y		NOM	ACC	TR	TR							
10	German	92	obey	X (obey) Y	слушаться	X (слушаться) Y-a		NOM	DAT	Y	NOM_DAT							
10	German	93	hear	X (hear) Y	слышать	X (слышать) Y		NOM	ACC	TR	TR							
10	German	94	mix	X (get mixed) with Y	смешаться	X (смешаться) с Y-ом		NOM	mitDAT	Y	NOM_mitDAT							
10	German	95	look	X (look) at Y	смотреть	X (смотреть) на Y		NOM	aufACC	Y	NOM_aufACC							
10	German	96	take_off	X (take off) Y	снимать	X (снимать) Y (рубашку)		NOM	ACC	TR	TR							
10	German	97	dream#sleeping#	X (dream) about Y	сниться	X-у (сниться) Y		NOM	vonDAT	Y	NOM_vonDAT							
10	German	98	agree	X (agree) with Y	соглашаться	X (соглашаться) с Y-ом		NOM	DAT	Y	NOM_DAT							
10	German	99	have_a_quarrel	X (have a quarrel) with Y	ссориться	X (ссориться) с кем Y		NOM	mitDAT	Y	NOM_mitDAT							
10	German	100	cost	X (cost) Y	стоить	X (стоить) Y (один доллар)		NOM	ACC	TR	TR							
10	German	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а		NOM	aufACC	Y	NOM_aufACC							
10	German	102	pour	X (pour) Y	сыпать	X (сыпать) Y		NOM	ACC	TR	TR							
10	German	103	lose	X (lose) Y	терять	X (терять) Y		NOM	ACC	TR	TR							
10	German	104	sink	X (sink) in Y	тонуть	X (тонуть) в Y-е		NOM	inDAT	Y	NOM_inDAT							
10	German	105	kill	X (kill) Y	убивать	X (убивать) Y-а		NOM	ACC	TR	TR							
10	German	106	hit	X (hit) Y	ударить	X (ударять) Y-а		NOM	ACC	TR	TR							
10	German	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а		NOM	ACC	TR	TR							
10	German	108	read	X (read) Y	читать	X (читать) Y-а		NOM	ACC	TR	TR							
10	German	109	move#bodypart#	X (move) Y	шевелить	X (шевелить) Y-ом		NOM	ACC	TR	TR							
10	German	110	respect	X (respect) Y	уважать	X (уважать) Y-а		NOM	ACC	TR	TR							
10	German	111	be_squeamish	X (be squeamish) about Y	брезговать	X (брезговать) Y-ом		NOM	ACC	TR	TR							
10	German	112	be_content	X (be content) with	быть довольным	X (быть довольным) Y-ом	zufrieden sein	NOM	mitDAT	Y	NOM_mitDAT							NV
10	German	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a		NOM	inACC	Y	NOM_inACC							
10	German	114	trust	X (trust) Y	доверять	X (доверять) Y-у		NOM	DAT	Y	NOM_DAT							
10	German	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а		NOM	ACC	TR	TR							
10	German	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у		NOM	ACC	TR	TR							
10	German	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а		NOM	uberACC	Y	NOM_uberACC							
10	German	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у		NOM	uberACC	Y	NOM_uberACC							
10	German	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)		NOM	ACC	TR	TR							
10	German	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом		NOM	ACC	TR	TR							
10	German	121	want	X (want) Y	хотеть	X (хотеть) Y-а		NOM	ACC	TR	TR							
10	German	122	have_a_grudge	X (have a grudge) against Y	сердиться	X (сердиться) на Y-а		NOM	uberACC	Y	NOM_uberACC							
10	German	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а	beleidigt sein	NOM	DAT	Y	NOM_DAT							NV
10	German	124	upset	X (upset) Y	огорчать	X (огорчать) Y-а		NOM	ACC	TR	TR							
10	German	125	marvel	X (marvel) at Y	поражаться	X (поражаться) Y-у		NOM	uberACC	Y	NOM_uberACC							
10	German	126	despise	X (despise) Y	презирать	X (презирать) Y-а		NOM	ACC	TR	TR							
10	German	127	get_upset	X (get upset) with Y	огорчаться	X (огорчаться) из-за Y-а		*	*	*								
10	German	128	get_irritated	X (get irritated) with Y	раздражаться	X (раздражаться) на Y-а		NOM	uberACC	Y	NOM_uberACC							
10	German	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у		NOM	mitDAT	Y	NOM_mitDAT							
10	German	130	be_shy	X (be shy) about Y	стесняться	X (стесняться) Y-а		NOM	vorDAT	Y	NOM_vorDAT							
