language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
15	Khmer	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а		SBJ	lo	Y	SBJ_lo							
15	Khmer	31	call	X (call) Y	звать	X (звать) Y-а	*	*	*	*								
15	Khmer	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	*	*	*	*								
15	Khmer	33	know	X (know) Y	знать 	X (знать) Y-а		SBJ	DO	TR	TR							
15	Khmer	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е		SBJ	DO	TR	TR							
15	Khmer	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	*	*	*	*								
15	Khmer	36	make	X (make) Y	изготовить	X (изготовить) Y		SBJ	DO	TR	TR							
15	Khmer	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	*	*	*	*								
15	Khmer	38	have	X (have) Y	иметь	X (иметь) Y		SBJ	DO	TR	TR							
15	Khmer	39	look_for	X (look for) Y	искать	X (искать) Y(-а)		SBJ	DO	TR	TR							
15	Khmer	40	paint	X (paint) Y	красить	X (красить) Y		SBJ	DO	TR	TR							
15	Khmer	41	bite	X (bite) Y	кусать	X (кусать) Y-а		SBJ	DO	TR	TR							
15	Khmer	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а	*	*	*	*								
15	Khmer	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)		SBJ	DO	TR	TR							
15	Khmer	44	break	X (break) Y	ломать	X (ломать) Y		SBJ	DO	TR	TR							
15	Khmer	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у		SBJ	DO	TR	TR							
15	Khmer	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)		SBJ	DO	TR	TR							
15	Khmer	47	wave	X (wave) Y	махать	X (махать) Y-ом		SBJ	DO	TR	TR							
15	Khmer	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е		SBJ	dal	Y	SBJ_dal							
15	Khmer	49	wash	X (wash) Y	мыть	X (мыть) Y		SBJ	DO	TR	TR							
15	Khmer	50	put_on	X (put_on) Y	надевать	X (надевать) Y		SBJ	DO	TR	TR							
15	Khmer	51	be_called	X (be_called) Y	называться	X (называться) Y	*	*	*	*								
15	Khmer	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а		SBJ	dal	Y	SBJ_dal							
15	Khmer	53	attack	X (attack) Y	напасть	X (нападать) на Y-а	*	*	*	*								
15	Khmer	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом		SBJ	DO	TR	TR							
15	Khmer	55	find	X (find) Y	находить	X (находить) Y(-а)	*	*	*	*								
15	Khmer	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a		SBJ	DO	TR	TR							
15	Khmer	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а	*	*	*	*								
15	Khmer	58	like	X (like) Y	нравиться	X-у (нравиться) Y	*	*	*	*		(PREP)						
15	Khmer	59	need	X (need) Y	нуждаться	X (нуждаться) в Y-е		SBJ	DO	TR	TR							
15	Khmer	60	surround	X (surround) Y	окружать	X (окружать) Y (стена город)	*	*	*	*								
15	Khmer	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y		SBJ	DO	TR	TR							
15	Khmer	62	answer	X (answer) Y	отвечать	X (отвечать) Y-у	*	*	*	*								
15	Khmer	63	open	X (open) Y	открывать	X (открывать) Y		SBJ	DO	TR	TR							
15	Khmer	64	be_different	X (be different) from Y	отличаться	X (отличаться) от Y-а		SBJ	pi	Y	SBJ_pi							
15	Khmer	65	fall_behind	X (fall behind) Y	отстать	X (отставать) от Y-а	*	*	*	*								
15	Khmer	66	plough	X (plough) Y	пахать	X (пахать) Y		SBJ	DO	TR	TR							
15	Khmer	67	smell	X (smell) like / of Y	пахнуть	X (пахнуть) Y-ом	*	*	*	*								
15	Khmer	68	cross	X (cross) Y	пересечь	X (пересекать) Y (улицу) 		SBJ	DO	TR	TR							
15	Khmer	69	sing	X (sing) Y	петь	X (петь) Y		SBJ	DO	TR	TR							
15	Khmer	70	write	X (write) Y	писать	X (писать) Y		SBJ	DO	TR	TR							
15	Khmer	71	drink	X (drink) Y	пить	X (пить) Y		SBJ	DO	TR	TR							
15	Khmer	72	melt	X (melt) Y	плавить	X (плавить) Y		SBJ	DO	TR	TR							
15	Khmer	73	match	X (match) Y	подходить	X (подходить) к Y-у (пояс к платью)	*	*	*	*								
15	Khmer	74	leave	X (leave) Y	покидать	X (покидать) Y(-а)		SBJ	pi	Y	SBJ_pi							
15	Khmer	75	cover	X (cover) Y	покрывать	X (покрывать) Y	*	*	*	*								
15	Khmer	76	remember	X (remember) Y	помнить	X (помнить) Y-а		SBJ	DO	TR	TR							
15	Khmer	77	help	X (help) Y	помочь	X (помогать) Y-у		SBJ	DO	TR	TR							
15	Khmer	78	understand	X (understand) Y	понимать	X (понимать) Y	*	*	*	*								
15	Khmer	79	hit#target#	X (hit) Y	попасть	X (попадать) в Y (молния в дом)		SBJ	DO	TR	TR							
15	Khmer	80	cut_oneself	X (cut oneself) with Y	порезаться	X (резаться) Y-ом	*	*	*	*								
15	Khmer	81	get_stuck	X (get stuck) to Y	прилипать	X (прилипать) к Y-у		SBJ	nung	Y	SBJ_nung							
15	Khmer	82	lose#game#	X (lose) to Y	проиграть	X (проиграть) Y-у		SBJ	DO	TR	TR							
15	Khmer	83	be_glad	X (be glad) about Y	радоваться	X (радоваться) Y-у		SBJ	nung	Y	SBJ_nung	PREP-2 (СА)						
15	Khmer	84	speak	X (speak) with Y	разговаривать	X (разговаривать) с Y-ом		SBJ	ciemuey	Y	SBJ_ciemuey							
15	Khmer	85	give_birth	X (give birth) to Y	рожать	X (рожать) Y-а		SBJ	DO	TR	TR							
15	Khmer	86	drop	X (drop) Y	ронять	X (ронять) Y		SBJ	DO	TR	TR							
15	Khmer	87	govern	X (govern) Y	руководить	X (руководить) Y	*	*	*	*								
15	Khmer	88	miss	X (miss) Y	скучать	X (скучать) по Y-у		SBJ	dal	Y	SBJ_dal							
15	Khmer	89	follow	X (follow) Y	следовать	X (следовать) за Y-ом		SBJ	DO	TR	TR							
15	Khmer	90	dismount	X (get down) from Y	слезать	X (слезать) с Y-a (с лошади)		SBJ	pi	Y	SBJ_pi							
15	Khmer	91	listen	X (listen) to Y	слушать	X (слушать) Y		SBJ	DO	TR	TR							
15	Khmer	92	obey	X (obey) Y	слушаться	X (слушаться) Y-a	*	*	*	*								
15	Khmer	93	hear	X (hear) Y	слышать	X (слышать) Y		SBJ	DO	TR	TR							
15	Khmer	94	mix	X (get mixed) with Y	смешаться	X (смешаться) с Y-ом		SBJ	nung	Y	SBJ_nung							
15	Khmer	95	look	X (look) at Y	смотреть	X (смотреть) на Y	*	*	*	*								
15	Khmer	96	take_off	X (take off) Y	снимать	X (снимать) Y (рубашку)	*	*	*	*								
15	Khmer	97	dream#sleeping#	X (dream) about Y	сниться	X-у (сниться) Y	*	*	*	*								
15	Khmer	98	agree	X (agree) with Y	соглашаться	X (соглашаться) с Y-ом		SBJ	ciemuey	Y	SBJ_ciemuey							
15	Khmer	99	have_a_quarrel	X (have a quarrel) with Y	ссориться	X (ссориться) с кем Y		SBJ	ciemuey	Y	SBJ_ciemuey							
15	Khmer	100	cost	X (cost) Y	стоить	X (стоить) Y (один доллар)		SBJ	DO	TR	TR							
15	Khmer	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а		SBJ	DO	TR	TR							
15	Khmer	102	pour	X (pour) Y	сыпать	X (сыпать) Y		SBJ	DO	TR	TR							
15	Khmer	103	lose	X (lose) Y	терять	X (терять) Y		SBJ	DO	TR	TR							
15	Khmer	104	sink	X (sink) in Y	тонуть	X (тонуть) в Y-е	*	*	*	*								
15	Khmer	105	kill	X (kill) Y	убивать	X (убивать) Y-а		SBJ	DO	TR	TR							
15	Khmer	106	hit	X (hit) Y	ударить	X (ударять) Y-а		SBJ	DO	TR	TR							
15	Khmer	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а		SBJ	DO	TR	TR							
15	Khmer	108	read	X (read) Y	читать	X (читать) Y-а		SBJ	DO	TR	TR							
15	Khmer	109	move#bodypart#	X (move) Y	шевелить	X (шевелить) Y-ом		SBJ	DO	TR	TR							
15	Khmer	110	respect	X (respect) Y	уважать	X (уважать) Y-а	*	*	*	*								
15	Khmer	111	be_squeamish	X (be squeamish) about Y	брезговать	X (брезговать) Y-ом	*	*	*	*								
15	Khmer	112	be_content	X (be content) with	быть довольным	X (быть довольным) Y-ом	*	*	*	*		PREP						
15	Khmer	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a	*	*	*	*								
15	Khmer	114	trust	X (trust) Y	доверять	X (доверять) Y-у	*	*	*	*								
15	Khmer	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а	*	*	*	*								
15	Khmer	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у	*	*	*	*								
15	Khmer	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а	*	*	*	*		PREP						
15	Khmer	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у	*	*	*	*		PREP						
15	Khmer	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)	*	*	*	*								
15	Khmer	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом	*	*	*	*		PREP-2 (СА)						
15	Khmer	121	want	X (want) Y	хотеть	X (хотеть) Y-а	*	*	*	*								
15	Khmer	122	have_a_grudge	X (have a grudge) against Y	сердиться	X (сердиться) на Y-а	*	*	*	*		PREP						
15	Khmer	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а	*	*	*	*		PREP						
15	Khmer	124	upset	X (upset) Y	огорчать	X (огорчать) Y-а	*	*	*	*								
15	Khmer	125	marvel	X (marvel) at Y	поражаться	X (поражаться) Y-у	*	*	*	*								
15	Khmer	126	despise	X (despise) Y	презирать	X (презирать) Y-а	*	*	*	*								
15	Khmer	127	get_upset	X (get upset) with Y	огорчаться	X (огорчаться) из-за Y-а	*	*	*	*		?						
15	Khmer	128	get_irritated	X (get irritated) with Y	раздражаться	X (раздражаться) на Y-а	*	*	*	*		PREP						
15	Khmer	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у	*	*	*	*		PREP-3						
15	Khmer	130	be_shy	X (be shy) about Y	стесняться	X (стесняться) Y-а	*	*	*	*								
